county_id,state,county_name,county_state,broadband_avail,broadband_use
47147,TN,Robertson,Robertson_TN,0.8361,0.562
47149,TN,Rutherford,Rutherford_TN,0.9644,0.7
47151,TN,Scott,Scott_TN,1,0.238
47153,TN,Sequatchie,Sequatchie_TN,0.7291,0.478
47155,TN,Sevier,Sevier_TN,0.9508,0.577
47157,TN,Shelby,Shelby_TN,0.9881,0.43
47159,TN,Smith,Smith_TN,0.9273,0.363
47161,TN,Stewart,Stewart_TN,0.6524,0.448
47163,TN,Sullivan,Sullivan_TN,1,0.785
47165,TN,Sumner,Sumner_TN,0.9783,0.838
47167,TN,Tipton,Tipton_TN,0.958,0.366
47169,TN,Trousdale,Trousdale_TN,0.8601,0.318
47171,TN,Unicoi,Unicoi_TN,0.989,0.334
47173,TN,Union,Union_TN,0.7964,0.143
47175,TN,Van Buren,Van Buren_TN,0.7078,0.34
47177,TN,Warren,Warren_TN,0.9054,0.637
47179,TN,Washington,Washington_TN,0.977,0.685
47181,TN,Wayne,Wayne_TN,0.8437,0.092
47183,TN,Weakley,Weakley_TN,0.7036,0.285
47185,TN,White,White_TN,0.9445,0.421
47187,TN,Williamson,Williamson_TN,0.9385,0.833
47189,TN,Wilson,Wilson_TN,0.9672,0.841
48001,TX,Anderson,Anderson_TX,0.497,0.191
48003,TX,Andrews,Andrews_TX,0.8891,0.541
48005,TX,Angelina,Angelina_TX,0.9044,0.501
48007,TX,Aransas,Aransas_TX,0.9857,0.94
48009,TX,Archer,Archer_TX,0.9998,0.283
48011,TX,Armstrong,Armstrong_TX,0.7202,0.184
48013,TX,Atascosa,Atascosa_TX,1,0.232
48015,TX,Austin,Austin_TX,0.8709,0.186
48017,TX,Bailey,Bailey_TX,0.7617,0.273
48019,TX,Bandera,Bandera_TX,0.9711,0.673
48021,TX,Bastrop,Bastrop_TX,1,0.473
48023,TX,Baylor,Baylor_TX,0.9972,0.082
48025,TX,Bee,Bee_TX,0.9866,0.47
48027,TX,Bell,Bell_TX,0.9641,0.67
48029,TX,Bexar,Bexar_TX,0.9997,0.719
48031,TX,Blanco,Blanco_TX,0.7087,0.132
48033,TX,Borden,Borden_TX,0.344,0.263
48035,TX,Bosque,Bosque_TX,0.9942,0.131
48037,TX,Bowie,Bowie_TX,0.9231,0.661
48039,TX,Brazoria,Brazoria_TX,0.8627,0.685
48041,TX,Brazos,Brazos_TX,0.9594,0.745
48043,TX,Brewster,Brewster_TX,0.7734,0.415
48045,TX,Briscoe,Briscoe_TX,0.8467,0.135
48047,TX,Brooks,Brooks_TX,0.9976,0.08
48049,TX,Brown,Brown_TX,1,0.239
48051,TX,Burleson,Burleson_TX,1,0.123
48053,TX,Burnet,Burnet_TX,0.9002,0.564
48055,TX,Caldwell,Caldwell_TX,1,0.378
48057,TX,Calhoun,Calhoun_TX,0.8707,0.6
48059,TX,Callahan,Callahan_TX,0.96,0.136
48061,TX,Cameron,Cameron_TX,1,0.641
48063,TX,Camp,Camp_TX,0.4849,0.098
48065,TX,Carson,Carson_TX,0.9954,0.209
48067,TX,Cass,Cass_TX,0.5531,0.165
48069,TX,Castro,Castro_TX,0.8068,0.062
48071,TX,Chambers,Chambers_TX,0.948,0.435
48073,TX,Cherokee,Cherokee_TX,0.6933,0.249
48075,TX,Childress,Childress_TX,0.9318,0.555
48077,TX,Clay,Clay_TX,0.9953,0.29
48079,TX,Cochran,Cochran_TX,0.7518,0.167
48081,TX,Coke,Coke_TX,0.8518,0.095
48083,TX,Coleman,Coleman_TX,0.3428,0.191
48085,TX,Collin,Collin_TX,0.9927,0.802
48087,TX,Collingsworth,Collingsworth_TX,0.9685,0.148
48089,TX,Colorado,Colorado_TX,0.8165,0.277
48091,TX,Comal,Comal_TX,0.991,0.931
48093,TX,Comanche,Comanche_TX,0.9131,0.27
48095,TX,Concho,Concho_TX,0.8349,0.069
48097,TX,Cooke,Cooke_TX,0.992,0.64
48099,TX,Coryell,Coryell_TX,0.9911,0.552
48101,TX,Cottle,Cottle_TX,0.8992,0.248
48103,TX,Crane,Crane_TX,0.1459,0.038
48105,TX,Crockett,Crockett_TX,0.3661,0.151
48107,TX,Crosby,Crosby_TX,0.8759,0.113
48109,TX,Culberson,Culberson_TX,0.9194,0.07
48111,TX,Dallam,Dallam_TX,0.9588,0.444
48113,TX,Dallas,Dallas_TX,0.9986,0.733
48115,TX,Dawson,Dawson_TX,0.994,0.246
48117,TX,Deaf Smith,Deaf Smith_TX,0.9287,0.192
48119,TX,Delta,Delta_TX,0.8537,0.088
48121,TX,Denton,Denton_TX,0.9966,0.891
48123,TX,DeWitt,DeWitt_TX,0.8941,0.344
48125,TX,Dickens,Dickens_TX,0.9593,0.22
48127,TX,Dimmit,Dimmit_TX,0.7872,0.189
48129,TX,Donley,Donley_TX,0.5265,0.093
48131,TX,Duval,Duval_TX,0.7601,0.073
48133,TX,Eastland,Eastland_TX,0.9998,0.09
48135,TX,Ector,Ector_TX,0.9501,0.595
48137,TX,Edwards,Edwards_TX,0.4617,0.226
48139,TX,Ellis,Ellis_TX,0.996,0.618
48141,TX,El Paso,El Paso_TX,0.9798,0.547
48143,TX,Erath,Erath_TX,1,0.306
48145,TX,Falls,Falls_TX,0.9404,0.077
48147,TX,Fannin,Fannin_TX,0.8832,0.37
48149,TX,Fayette,Fayette_TX,0.9224,0.356
48151,TX,Fisher,Fisher_TX,0.0789,0.053
48153,TX,Floyd,Floyd_TX,0.7778,0.061
48155,TX,Foard,Foard_TX,0.9939,0.115
48157,TX,Fort Bend,Fort Bend_TX,0.9483,0.837
48159,TX,Franklin,Franklin_TX,0.7584,0.246
48161,TX,Freestone,Freestone_TX,0.8093,0.234
48163,TX,Frio,Frio_TX,0.9928,0.349
48165,TX,Gaines,Gaines_TX,0.9772,0.313
48167,TX,Galveston,Galveston_TX,0.9392,0.684
48169,TX,Garza,Garza_TX,0.9125,0.152
48171,TX,Gillespie,Gillespie_TX,0.9794,0.605
48173,TX,Glasscock,Glasscock_TX,0.736,0.445
48175,TX,Goliad,Goliad_TX,0.6555,0.073
48177,TX,Gonzales,Gonzales_TX,0.9991,0.246
48179,TX,Gray,Gray_TX,0.9583,0.453
48181,TX,Grayson,Grayson_TX,0.9987,0.455
48183,TX,Gregg,Gregg_TX,0.9293,0.527
48185,TX,Grimes,Grimes_TX,0.801,0.173
48187,TX,Guadalupe,Guadalupe_TX,1,0.748
48189,TX,Hale,Hale_TX,0.9445,0.353
48191,TX,Hall,Hall_TX,0.6552,0.01
48193,TX,Hamilton,Hamilton_TX,0.9381,0.218
48195,TX,Hansford,Hansford_TX,0.9215,0.259
48197,TX,Hardeman,Hardeman_TX,0.9883,0.019
48199,TX,Hardin,Hardin_TX,0.8162,0.539
48201,TX,Harris,Harris_TX,0.9468,0.708
48203,TX,Harrison,Harrison_TX,0.8222,0.32
48205,TX,Hartley,Hartley_TX,0.8937,0.093
48207,TX,Haskell,Haskell_TX,0.9721,0.309
48209,TX,Hays,Hays_TX,0.9717,0.794
48211,TX,Hemphill,Hemphill_TX,0.0937,0.219
48213,TX,Henderson,Henderson_TX,0.6631,0.298
48215,TX,Hidalgo,Hidalgo_TX,0.9979,0.567
48217,TX,Hill,Hill_TX,0.9996,0.345
48219,TX,Hockley,Hockley_TX,0.9726,0.32
48221,TX,Hood,Hood_TX,1,0.71
48223,TX,Hopkins,Hopkins_TX,0.7802,0.465
48225,TX,Houston,Houston_TX,0.6894,0.216
48227,TX,Howard,Howard_TX,0.8502,0.482
48229,TX,Hudspeth,Hudspeth_TX,0.6193,0.23
48231,TX,Hunt,Hunt_TX,0.9673,0.422
48233,TX,Hutchinson,Hutchinson_TX,0.9932,0.559
48235,TX,Irion,Irion_TX,0.8118,0.102
48237,TX,Jack,Jack_TX,0.9987,0.069
48239,TX,Jackson,Jackson_TX,0.7434,0.362
48241,TX,Jasper,Jasper_TX,0.3539,0.234
48243,TX,Jeff Davis,Jeff Davis_TX,0.4877,0.101
48245,TX,Jefferson,Jefferson_TX,0.9497,0.593
48247,TX,Jim Hogg,Jim Hogg_TX,0.9762,0.038
48249,TX,Jim Wells,Jim Wells_TX,1,0.482
48251,TX,Johnson,Johnson_TX,1,0.511
48253,TX,Jones,Jones_TX,0.63,0.093
48255,TX,Karnes,Karnes_TX,1,0.091
48257,TX,Kaufman,Kaufman_TX,0.9182,0.508
48259,TX,Kendall,Kendall_TX,0.9328,0.884
48261,TX,Kenedy,Kenedy_TX,0.2327,0.114
48263,TX,Kent,Kent_TX,0.8241,0.56
48265,TX,Kerr,Kerr_TX,0.9687,0.541
48267,TX,Kimble,Kimble_TX,0.7973,0.32
48269,TX,King,King_TX,0.4853,
48271,TX,Kinney,Kinney_TX,0.0221,0.091
48273,TX,Kleberg,Kleberg_TX,0.9722,0.345
48275,TX,Knox,Knox_TX,0.9992,0.156
48277,TX,Lamar,Lamar_TX,0.9989,0.542
48279,TX,Lamb,Lamb_TX,0.9139,0.266
48281,TX,Lampasas,Lampasas_TX,0.9265,0.114
48283,TX,La Salle,La Salle_TX,0.7364,0.159
48285,TX,Lavaca,Lavaca_TX,0.9125,0.211
48287,TX,Lee,Lee_TX,1,0.212
48289,TX,Leon,Leon_TX,0.6193,0.323
48291,TX,Liberty,Liberty_TX,0.7019,0.398
48293,TX,Limestone,Limestone_TX,0.8923,0.239
48295,TX,Lipscomb,Lipscomb_TX,0.742,0.076
48297,TX,Live Oak,Live Oak_TX,1,0.324
48299,TX,Llano,Llano_TX,0.9184,0.272
48301,TX,Loving,Loving_TX,0.3018,0.941
48303,TX,Lubbock,Lubbock_TX,0.9919,0.555
48305,TX,Lynn,Lynn_TX,0.9953,0.394
48307,TX,McCulloch,McCulloch_TX,1,0.141
48309,TX,McLennan,McLennan_TX,1,0.609
48311,TX,McMullen,McMullen_TX,0.9825,0.074
48313,TX,Madison,Madison_TX,0.4536,0.128
48315,TX,Marion,Marion_TX,0.5987,0.052
48317,TX,Martin,Martin_TX,0.8593,0.599
48319,TX,Mason,Mason_TX,0.9988,0.356
48321,TX,Matagorda,Matagorda_TX,0.7992,0.36
48323,TX,Maverick,Maverick_TX,0.9352,0.519
48325,TX,Medina,Medina_TX,0.9977,0.227
48327,TX,Menard,Menard_TX,0.9097,0.05
48329,TX,Midland,Midland_TX,0.9911,0.76
48331,TX,Milam,Milam_TX,1,0.091
48333,TX,Mills,Mills_TX,0.8812,0.298
48335,TX,Mitchell,Mitchell_TX,0.9183,0.146
48337,TX,Montague,Montague_TX,0.9882,0.194
48339,TX,Montgomery,Montgomery_TX,0.9394,0.814
48341,TX,Moore,Moore_TX,0.9924,0.291
48343,TX,Morris,Morris_TX,0.6935,0.095
48345,TX,Motley,Motley_TX,0.8967,0.241
48347,TX,Nacogdoches,Nacogdoches_TX,0.6558,0.501
48349,TX,Navarro,Navarro_TX,0.9809,0.202
48351,TX,Newton,Newton_TX,0.3008,0.057
48353,TX,Nolan,Nolan_TX,0.7501,0.386
48355,TX,Nueces,Nueces_TX,0.9946,0.614
48357,TX,Ochiltree,Ochiltree_TX,0.8829,0.238
48359,TX,Oldham,Oldham_TX,0.7557,0.199
48361,TX,Orange,Orange_TX,0.8977,0.621
48363,TX,Palo Pinto,Palo Pinto_TX,0.9999,0.382
48365,TX,Panola,Panola_TX,0.6039,0.21
48367,TX,Parker,Parker_TX,1,0.522
48369,TX,Parmer,Parmer_TX,0.6667,0.165
48371,TX,Pecos,Pecos_TX,0.7909,0.378
48373,TX,Polk,Polk_TX,0.7764,0.294
48375,TX,Potter,Potter_TX,0.9949,0.386
48377,TX,Presidio,Presidio_TX,0.3104,0.124
48379,TX,Rains,Rains_TX,0.9735,0.163
48381,TX,Randall,Randall_TX,0.9815,0.641
48383,TX,Reagan,Reagan_TX,0.8306,0.149
48385,TX,Real,Real_TX,0.6918,0.252
48387,TX,Red River,Red River_TX,0.8708,0.167
48389,TX,Reeves,Reeves_TX,0.9354,0.238
48391,TX,Refugio,Refugio_TX,0.7543,0.331
48393,TX,Roberts,Roberts_TX,0.7576,0.136
48395,TX,Robertson,Robertson_TX,0.919,0.1
48397,TX,Rockwall,Rockwall_TX,0.9952,0.829
48399,TX,Runnels,Runnels_TX,0.9358,0.27
48401,TX,Rusk,Rusk_TX,0.7639,0.352
48403,TX,Sabine,Sabine_TX,0.6928,0.26
48405,TX,San Augustine,San Augustine_TX,0.2338,0.067
48407,TX,San Jacinto,San Jacinto_TX,0.8058,0.175
48409,TX,San Patricio,San Patricio_TX,0.9937,0.487
48411,TX,San Saba,San Saba_TX,0.8048,0.264
48413,TX,Schleicher,Schleicher_TX,0.218,0.081
48415,TX,Scurry,Scurry_TX,0.7106,0.519
48417,TX,Shackelford,Shackelford_TX,0.2438,0.052
48419,TX,Shelby,Shelby_TX,0.2617,0.056
48421,TX,Sherman,Sherman_TX,0.5893,0.123
48423,TX,Smith,Smith_TX,0.8738,0.675
48425,TX,Somervell,Somervell_TX,0.9998,0.297
48427,TX,Starr,Starr_TX,0.962,0.638
48429,TX,Stephens,Stephens_TX,0.9996,0.32
48431,TX,Sterling,Sterling_TX,0.4082,0.397
48433,TX,Stonewall,Stonewall_TX,0.8822,0.256
48435,TX,Sutton,Sutton_TX,0.6427,0.244
48437,TX,Swisher,Swisher_TX,0.8787,0.169
48439,TX,Tarrant,Tarrant_TX,0.9989,0.774
48441,TX,Taylor,Taylor_TX,0.959,0.629
48443,TX,Terrell,Terrell_TX,0.8183,0.345
48445,TX,Terry,Terry_TX,0.9965,0.296
48447,TX,Throckmorton,Throckmorton_TX,0.7402,0.081
48449,TX,Titus,Titus_TX,0.6171,0.603
48451,TX,Tom Green,Tom Green_TX,0.9506,0.732
48453,TX,Travis,Travis_TX,0.9977,0.741
48455,TX,Trinity,Trinity_TX,0.7368,0.149
48457,TX,Tyler,Tyler_TX,0.4081,0.07
48459,TX,Upshur,Upshur_TX,0.9258,0.345
48461,TX,Upton,Upton_TX,0.108,0.083
48463,TX,Uvalde,Uvalde_TX,0.9973,0.368
48465,TX,Val Verde,Val Verde_TX,0.9698,0.548
48467,TX,Van Zandt,Van Zandt_TX,0.9363,0.393
48469,TX,Victoria,Victoria_TX,0.8671,0.63
48471,TX,Walker,Walker_TX,0.7063,0.565
48473,TX,Waller,Waller_TX,0.9322,0.364
48475,TX,Ward,Ward_TX,0.9753,0.159
48477,TX,Washington,Washington_TX,0.8933,0.36
48479,TX,Webb,Webb_TX,0.9824,0.729
48481,TX,Wharton,Wharton_TX,0.8601,0.287
48483,TX,Wheeler,Wheeler_TX,0.9769,0.078
48485,TX,Wichita,Wichita_TX,0.9797,0.566
48487,TX,Wilbarger,Wilbarger_TX,0.9915,0.215
48489,TX,Willacy,Willacy_TX,1,0.412
48491,TX,Williamson,Williamson_TX,0.965,0.899
48493,TX,Wilson,Wilson_TX,1,0.419
48495,TX,Winkler,Winkler_TX,0.4177,0.07
48497,TX,Wise,Wise_TX,0.9985,0.177
48499,TX,Wood,Wood_TX,0.7868,0.254
48501,TX,Yoakum,Yoakum_TX,0.8651,0.146
48503,TX,Young,Young_TX,0.9997,0.394
48505,TX,Zapata,Zapata_TX,0.8133,0.388
48507,TX,Zavala,Zavala_TX,0.8035,0.394
49001,UT,Beaver,Beaver_UT,0.9472,0.204
49003,UT,Box Elder,Box Elder_UT,0.919,0.641
49005,UT,Cache,Cache_UT,0.9972,0.834
49007,UT,Carbon,Carbon_UT,0.9207,0.82
49009,UT,Daggett,Daggett_UT,0.8821,0.649
49011,UT,Davis,Davis_UT,0.9924,0.831
49013,UT,Duchesne,Duchesne_UT,0.6999,0.381
49015,UT,Emery,Emery_UT,0.8094,0.722
49017,UT,Garfield,Garfield_UT,0.984,0.425
49019,UT,Grand,Grand_UT,0.5325,0.813
49021,UT,Iron,Iron_UT,0.959,0.693
49023,UT,Juab,Juab_UT,0.8356,0.545
49025,UT,Kane,Kane_UT,0.9525,0.759
49027,UT,Millard,Millard_UT,0.6765,0.24
49029,UT,Morgan,Morgan_UT,0.8689,0.325
49031,UT,Piute,Piute_UT,0.9973,0.204
49033,UT,Rich,Rich_UT,0.8647,0.559
49035,UT,Salt Lake,Salt Lake_UT,0.9941,0.869
49037,UT,San Juan,San Juan_UT,0.2953,0.231
49039,UT,Sanpete,Sanpete_UT,0.9419,0.655
49041,UT,Sevier,Sevier_UT,0.964,0.384
49043,UT,Summit,Summit_UT,0.8212,0.729
49045,UT,Tooele,Tooele_UT,0.8519,0.61
49047,UT,Uintah,Uintah_UT,0.7867,0.516
49049,UT,Utah,Utah_UT,0.9287,0.83
49051,UT,Wasatch,Wasatch_UT,0.8791,0.649
49053,UT,Washington,Washington_UT,0.9772,0.819
49055,UT,Wayne,Wayne_UT,0.8963,0.19
49057,UT,Weber,Weber_UT,0.9816,0.811
50001,VT,Addison,Addison_VT,0.9237,0.227
50003,VT,Bennington,Bennington_VT,0.9684,0.601
50005,VT,Caledonia,Caledonia_VT,0.8509,0.256
50007,VT,Chittenden,Chittenden_VT,0.9776,0.699
50009,VT,Essex,Essex_VT,0.7271,0.06
50011,VT,Franklin,Franklin_VT,0.9028,0.49
50013,VT,Grand Isle,Grand Isle_VT,0.9918,0.182
50015,VT,Lamoille,Lamoille_VT,0.912,0.442
50017,VT,Orange,Orange_VT,0.8084,0.18
50019,VT,Orleans,Orleans_VT,0.8464,0.342
50021,VT,Rutland,Rutland_VT,0.957,0.571
50023,VT,Washington,Washington_VT,0.9405,0.652
50025,VT,Windham,Windham_VT,0.9039,0.603
50027,VT,Windsor,Windsor_VT,0.9576,0.545
51001,VA,Accomack,Accomack_VA,0.9048,0.169
51003,VA,Albemarle,Albemarle_VA,0.9258,0.536
51005,VA,Alleghany,Alleghany_VA,0.9362,0.706
51007,VA,Amelia,Amelia_VA,0.7044,0.154
51009,VA,Amherst,Amherst_VA,0.9422,0.374
51011,VA,Appomattox,Appomattox_VA,0.7673,0.253
51013,VA,Arlington,Arlington_VA,0.981,0.776
51015,VA,Augusta,Augusta_VA,0.9836,0.271
51017,VA,Bath,Bath_VA,0.7263,0.189
51019,VA,Bedford,Bedford_VA,0.8175,0.442
51021,VA,Bland,Bland_VA,0.7895,0.085
51023,VA,Botetourt,Botetourt_VA,0.8039,0.46
51025,VA,Brunswick,Brunswick_VA,0.2962,0.045
51027,VA,Buchanan,Buchanan_VA,1,0.234
51029,VA,Buckingham,Buckingham_VA,0.3976,0.107
51031,VA,Campbell,Campbell_VA,0.7914,0.202
51033,VA,Caroline,Caroline_VA,0.6407,0.416
51035,VA,Carroll,Carroll_VA,0.9486,0.109
51036,VA,Charles City,Charles City_VA,1,0.075
51037,VA,Charlotte,Charlotte_VA,0.5263,0.094
51041,VA,Chesterfield,Chesterfield_VA,0.9726,0.88
51043,VA,Clarke,Clarke_VA,0.9947,0.262
51045,VA,Craig,Craig_VA,0.7472,0.086
51047,VA,Culpeper,Culpeper_VA,0.9987,0.696
51049,VA,Cumberland,Cumberland_VA,0.1965,0.05
51051,VA,Dickenson,Dickenson_VA,0.9777,0.257
51053,VA,Dinwiddie,Dinwiddie_VA,0.5476,0.06
51057,VA,Essex,Essex_VA,0.7493,0.414
51059,VA,Fairfax,Fairfax_VA,0.9848,0.884
51061,VA,Fauquier,Fauquier_VA,0.9032,0.533
51063,VA,Floyd,Floyd_VA,0.7595,0.308
51065,VA,Fluvanna,Fluvanna_VA,0.8218,0.571
51067,VA,Franklin,Franklin_VA,0.8811,0.315
51069,VA,Frederick,Frederick_VA,0.8305,0.587
51071,VA,Giles,Giles_VA,0.959,0.117
51073,VA,Gloucester,Gloucester_VA,0.949,0.708
51075,VA,Goochland,Goochland_VA,0.669,0.402
51077,VA,Grayson,Grayson_VA,0.7522,0.054
51079,VA,Greene,Greene_VA,0.9986,0.54
51081,VA,Greensville,Greensville_VA,0.2399,0.377
51083,VA,Halifax,Halifax_VA,0.7176,0.265
51085,VA,Hanover,Hanover_VA,0.8804,0.634
51087,VA,Henrico,Henrico_VA,0.9818,0.726
51089,VA,Henry,Henry_VA,0.9623,0.583
51091,VA,Highland,Highland_VA,0.4817,0.112
51093,VA,Isle of Wight,Isle of Wight_VA,0.8583,0.633
51095,VA,James City,James City_VA,0.9464,0.764
51097,VA,King and Queen,King and Queen_VA,0.2235,0.065
51099,VA,King George,King George_VA,0.9335,0.898
51101,VA,King William,King William_VA,0.4111,0.274
51103,VA,Lancaster,Lancaster_VA,1,0.493
51105,VA,Lee,Lee_VA,0.8892,0.237
51107,VA,Loudoun,Loudoun_VA,0.9956,0.883
51109,VA,Louisa,Louisa_VA,0.6802,0.21
51111,VA,Lunenburg,Lunenburg_VA,0.2935,0.124
51113,VA,Madison,Madison_VA,1,0.17
51115,VA,Mathews,Mathews_VA,0.9606,0.281
51117,VA,Mecklenburg,Mecklenburg_VA,0.5716,0.348
51119,VA,Middlesex,Middlesex_VA,0.9738,0.527
51121,VA,Montgomery,Montgomery_VA,0.9935,0.385
51125,VA,Nelson,Nelson_VA,0.9488,0.445
51127,VA,New Kent,New Kent_VA,0.7664,0.624
51131,VA,Northampton,Northampton_VA,0.9408,0.219
51133,VA,Northumberland,Northumberland_VA,1,0.41
51135,VA,Nottoway,Nottoway_VA,0.5574,0.098
51137,VA,Orange,Orange_VA,0.9977,0.407
51139,VA,Page,Page_VA,0.9948,0.253
51141,VA,Patrick,Patrick_VA,0.4424,0.075
51143,VA,Pittsylvania,Pittsylvania_VA,0.7056,0.123
51145,VA,Powhatan,Powhatan_VA,0.8348,0.802
51147,VA,Prince Edward,Prince Edward_VA,0.6368,0.21
51149,VA,Prince George,Prince George_VA,0.896,0.555
51153,VA,Prince William,Prince William_VA,0.973,0.818
51155,VA,Pulaski,Pulaski_VA,0.9979,0.442
51157,VA,Rappahannock,Rappahannock_VA,0.9178,0.258
51159,VA,Richmond,Richmond_VA,0.9871,0.462
51161,VA,Roanoke,Roanoke_VA,0.9877,0.401
51163,VA,Rockbridge,Rockbridge_VA,0.8509,0.416
51165,VA,Rockingham,Rockingham_VA,0.989,0.278
51167,VA,Russell,Russell_VA,0.895,0.195
51169,VA,Scott,Scott_VA,0.8258,0.331
51171,VA,Shenandoah,Shenandoah_VA,0.9117,0.265
51173,VA,Smyth,Smyth_VA,0.935,0.346
51175,VA,Southampton,Southampton_VA,0.4755,0.063
51177,VA,Spotsylvania,Spotsylvania_VA,0.9845,0.849
51179,VA,Stafford,Stafford_VA,0.988,0.885
51181,VA,Surry,Surry_VA,0.9182,0.055
51183,VA,Sussex,Sussex_VA,0.4528,0.172
51185,VA,Tazewell,Tazewell_VA,0.9889,0.347
51187,VA,Warren,Warren_VA,0.9191,0.672
51191,VA,Washington,Washington_VA,0.992,0.568
51193,VA,Westmoreland,Westmoreland_VA,0.9393,0.42
51195,VA,Wise,Wise_VA,0.9637,0.372
51197,VA,Wythe,Wythe_VA,0.8974,0.207
51199,VA,York,York_VA,0.9834,0.78
51510,VA,Alexandria,Alexandria_VA,0.9832,0.747
51520,VA,Bristol,Bristol_VA,1,0.845
51530,VA,Buena Vista,Buena Vista_VA,0.9724,0.408
51540,VA,Charlottesville,Charlottesville_VA,0.9933,0.855
51550,VA,Chesapeake,Chesapeake_VA,0.9819,0.941
51570,VA,Colonial Heights,Colonial Heights_VA,0.9872,1
51580,VA,Covington,Covington_VA,0.9969,
51590,VA,Danville,Danville_VA,0.9911,0.795
51595,VA,Emporia,Emporia_VA,0.96,
51600,VA,Fairfax,Fairfax_VA,0.9985,
51610,VA,Falls Church,Falls Church_VA,0.986,1
51620,VA,Franklin,Franklin_VA,0.9999,0.268
51630,VA,Fredericksburg,Fredericksburg_VA,0.9343,0.788
51640,VA,Galax,Galax_VA,0.9998,0.473
51650,VA,Hampton,Hampton_VA,0.979,0.813
51660,VA,Harrisonburg,Harrisonburg_VA,1,0.795
51670,VA,Hopewell,Hopewell_VA,0.9831,0.599
51678,VA,Lexington,Lexington_VA,0.9612,
51680,VA,Lynchburg,Lynchburg_VA,0.9092,0.675
51683,VA,Manassas,Manassas_VA,0.9611,1
51685,VA,Manassas Park,Manassas Park_VA,0.9843,
51690,VA,Martinsville,Martinsville_VA,0.9871,
51700,VA,Newport News,Newport News_VA,0.9834,0.837
51710,VA,Norfolk,Norfolk_VA,0.9712,0.791
51720,VA,Norton,Norton_VA,0.9663,0.409
51730,VA,Petersburg,Petersburg_VA,0.9856,0.546
51735,VA,Poquoson,Poquoson_VA,0.9913,0.776
51740,VA,Portsmouth,Portsmouth_VA,0.9828,0.83
51750,VA,Radford,Radford_VA,0.9995,0.203
51760,VA,Richmond,Richmond_VA,0.9476,0.82
51770,VA,Roanoke,Roanoke_VA,0.9999,0.789
51775,VA,Salem,Salem_VA,1,1
51790,VA,Staunton,Staunton_VA,0.9992,0.824
51800,VA,Suffolk,Suffolk_VA,0.9461,0.816
51810,VA,Virginia Beach,Virginia Beach_VA,0.9832,0.843
51820,VA,Waynesboro,Waynesboro_VA,0.9838,1
51830,VA,Williamsburg,Williamsburg_VA,0.7844,
51840,VA,Winchester,Winchester_VA,0.9978,1
53001,WA,Adams,Adams_WA,0.9352,0.2
53003,WA,Asotin,Asotin_WA,0.9307,0.278
53005,WA,Benton,Benton_WA,0.9763,0.707
53007,WA,Chelan,Chelan_WA,1,0.688
53009,WA,Clallam,Clallam_WA,0.7722,0.538
53011,WA,Clark,Clark_WA,0.9629,0.704
53013,WA,Columbia,Columbia_WA,1,0.193
53015,WA,Cowlitz,Cowlitz_WA,0.9121,0.536
53017,WA,Douglas,Douglas_WA,1,0.813
53019,WA,Ferry,Ferry_WA,0.9961,0.032
53021,WA,Franklin,Franklin_WA,0.9993,0.744
53023,WA,Garfield,Garfield_WA,0.5982,0.068
53025,WA,Grant,Grant_WA,0.9303,0.64
53027,WA,Grays Harbor,Grays Harbor_WA,0.8859,0.562
53029,WA,Island,Island_WA,0.9871,0.812
53031,WA,Jefferson,Jefferson_WA,0.8516,0.572
53033,WA,King,King_WA,0.9733,0.83
53035,WA,Kitsap,Kitsap_WA,0.9705,0.709
53037,WA,Kittitas,Kittitas_WA,0.8708,0.459
53039,WA,Klickitat,Klickitat_WA,0.6216,0.149
53041,WA,Lewis,Lewis_WA,0.7645,0.248
53043,WA,Lincoln,Lincoln_WA,0.5718,0.125
53045,WA,Mason,Mason_WA,0.9389,0.497
53047,WA,Okanogan,Okanogan_WA,0.9472,0.216
53049,WA,Pacific,Pacific_WA,0.853,0.432
53051,WA,Pend Oreille,Pend Oreille_WA,1,0.429
53053,WA,Pierce,Pierce_WA,0.9735,0.745
53055,WA,San Juan,San Juan_WA,0.974,0.282
53057,WA,Skagit,Skagit_WA,0.961,0.588
53059,WA,Skamania,Skamania_WA,0.6705,0.312
53061,WA,Snohomish,Snohomish_WA,0.9735,0.783
53063,WA,Spokane,Spokane_WA,1,0.656
53065,WA,Stevens,Stevens_WA,1,0.186
53067,WA,Thurston,Thurston_WA,0.9762,0.794
53069,WA,Wahkiakum,Wahkiakum_WA,0.6246,0.273
53071,WA,Walla Walla,Walla Walla_WA,1,0.663
53073,WA,Whatcom,Whatcom_WA,0.9769,0.649
53075,WA,Whitman,Whitman_WA,0.8471,0.443
53077,WA,Yakima,Yakima_WA,0.9404,0.437
54001,WV,Barbour,Barbour_WV,0.868,0.155
54003,WV,Berkeley,Berkeley_WV,0.9646,0.504
54005,WV,Boone,Boone_WV,0.9175,0.123
54007,WV,Braxton,Braxton_WV,0.6915,0.076
54009,WV,Brooke,Brooke_WV,0.9261,0.17
54011,WV,Cabell,Cabell_WV,0.9464,0.476
54013,WV,Calhoun,Calhoun_WV,0.3043,0.063
54015,WV,Clay,Clay_WV,0.4418,0.051
54017,WV,Doddridge,Doddridge_WV,0.483,0.099
54019,WV,Fayette,Fayette_WV,0.7871,0.181
