,Lat,Lng,Income,Churn,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
9616,34.07927,-118.263,53680.57,0,13.65034,0,0,0,1,1,1,1,1,0,1,1,1,245.175,5231.660184,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
8750,33.52245,-84.32424,42200.42,0,15.52293,0,1,0,1,1,0,1,0,0,0,0,0,147.4564,4002.030513,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
920,47.21717,-117.46393,97592.52,1,9.699996141,1,0,0,1,1,1,1,0,0,1,0,1,194.958118,1553.013845,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9946,36.74968,-119.7877,22023.11,0,7.86736,1,1,0,1,0,1,0,1,0,1,1,0,202.65,7158.98153,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
4166,32.7922,-94.306,25502.9,1,8.709293,0,0,0,1,1,0,0,0,0,0,0,1,124.9607,1193.722344,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
121,42.29251,-91.53608,26130.78,1,4.539566699,0,1,1,1,1,0,1,1,0,1,1,1,242.657291,1256.287854,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
9742,40.70616,-74.00907,22507.15,0,12.16368,0,0,0,1,0,1,1,1,1,1,0,0,155.0084,5513.184333,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
8488,43.38648,-71.75655,22821.11,0,15.25427,0,0,1,0,0,1,0,1,1,0,0,1,140.0049,5351.73548,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
5425,38.34186,-85.43095,55565.75,0,7.200426,1,1,0,1,1,1,0,1,1,0,0,0,152.5104,5913.125552,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
5447,41.67079,-70.07194,54073.62,0,11.16039,1,1,0,0,1,0,0,1,1,1,0,0,194.9768,5270.685618,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2124,18.46208,-67.01445,31486.98,0,7.401544,1,0,0,0,0,0,1,0,0,0,0,1,134.9509,1661.330631,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1351,39.64834,-105.29102,27990.52,0,8.304302989,0,0,0,1,0,0,0,1,1,0,1,0,172.47417,1884.50089,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
8780,38.00243,-78.04076,19869.24,0,13.34793,0,1,0,1,1,0,1,1,1,0,0,0,192.4885,5385.46775,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
3431,17.96612,-66.94383,56077.86,1,5.736246,0,0,0,1,1,0,1,0,0,1,1,1,230.1344,1197.221097,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7149,40.83778,-93.50475,25373.72,0,9.094714,0,1,0,0,1,0,1,1,1,0,0,0,160.0122,5988.775784,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
692,44.41669,-68.01751,53562.86,0,8.936042397,0,0,1,1,0,1,0,1,0,1,0,0,152.479779,1813.614194,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2032,41.10148,-95.94331,68631.52,0,6.146665,0,0,0,1,0,1,0,0,0,0,0,1,114.9728,411.9057225,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2431,39.78974,-94.80173,29743.38,0,14.77223,0,1,1,1,1,1,0,0,1,0,0,0,139.9875,1606.733876,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1297,44.96435,-69.13539,135171.31,0,4.789435489,0,1,0,1,1,0,0,0,0,0,0,0,144.960655,677.1757219,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
6706,42.31322,-95.03107,24402.91,0,8.968177,1,0,1,1,0,0,0,1,1,0,0,0,117.4872,5291.226692,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
9796,26.45469,-80.10627,12944.18,0,11.34192,0,1,0,0,0,0,1,1,0,0,0,1,147.4738,4725.259403,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
2569,33.66067,-84.38709,65315.4,0,9.956429,0,0,0,1,0,1,1,0,0,0,0,1,137.4686,494.8412692,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
2530,47.70513,-97.99945,38566.88,1,7.062036,0,0,0,1,1,0,1,1,0,1,1,0,255.1336,2600.878739,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
8187,38.39817,-122.8657,1469.25,0,6.91129,0,1,0,1,1,0,0,0,1,0,1,0,172.4567,4046.188443,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
1654,40.027,-80.01505,82080.92,1,10.04784815,0,1,0,1,0,0,0,1,0,1,1,0,200.132293,2271.84102,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9569,37.81274,-85.93921,55779.85,0,9.273413,0,0,0,1,0,0,1,0,0,0,1,1,149.9378,4474.612868,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
4492,39.6845,-80.07452,29924.06,1,6.583497,0,1,0,1,0,1,0,0,0,1,0,1,119.9568,1189.261161,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3636,36.03623,-79.32597,23804.97,1,10.1896,1,1,0,0,0,0,1,1,0,1,1,1,210.1518,724.2830732,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
5221,30.47443,-88.23288,19269.56,0,11.99626,0,0,0,0,0,0,1,0,1,1,1,1,242.6143,5260.656937,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
7080,38.47636,-103.1621,12942.35,0,9.110263,0,1,0,1,0,1,0,0,0,1,0,0,139.9568,5393.585005,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1514,34.06757,-87.75118,93561.74,1,7.94076683,1,0,1,1,0,0,1,0,1,0,1,0,182.446995,942.5247889,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
150,43.71022,-123.95642,60398.06,1,10.90517581,0,0,0,1,1,1,0,0,1,0,1,0,174.974431,1316.239744,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2774,41.69142,-84.08253,51354.08,0,9.635516,0,0,1,1,0,0,1,0,0,0,1,1,169.9378,663.9805561,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
4064,37.13986,-85.69147,58887.16,1,16.42306,1,1,0,1,1,1,1,0,0,1,1,1,265.1283,981.7181093,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5122,42.30527,-73.95017,12236.83,0,12.9493,0,1,1,1,0,0,1,1,1,1,1,1,235.1372,5638.778543,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
7982,40.1643,-87.63785,58783.8,0,9.059994,0,1,1,1,0,1,0,0,0,1,0,1,119.9568,5789.007701,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
9133,43.53744,-93.71056,14644.85,0,9.882078,0,1,0,1,1,1,0,0,1,1,1,0,235.1417,6543.668076,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6277,40.90854,-73.82173,49512.78,0,13.87808,0,0,0,1,1,1,0,1,0,1,0,0,184.9853,6201.748972,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
888,43.1219,-96.55136,33602.96,0,5.439572058,0,1,0,1,1,0,1,1,1,0,1,1,194.999168,1557.923129,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
6810,41.35536,-78.36768,44022.7,0,13.20324,0,1,1,1,1,0,1,0,0,1,0,1,159.9642,4974.850117,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
7556,34.56373,-93.58006,82714.05,0,8.231804,0,1,0,1,1,0,1,0,0,0,1,1,182.4433,6102.523323,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
4310,43.99126,-94.62913,54315.92,0,9.805529,0,0,0,1,1,0,0,0,1,0,0,0,137.4698,1705.410653,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2797,36.62048,-118.9587,9396.05,0,12.55328,0,0,0,1,0,0,1,0,1,1,0,1,139.9678,991.6943982,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
9538,40.89644,-98.18593,26501.33,0,11.85362,0,1,0,1,0,0,0,1,0,0,1,0,159.965,4933.193936,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
7688,39.81669,-82.4995,20514.4,0,10.41502,0,0,0,1,0,1,1,1,0,0,1,0,164.9785,5274.06662,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2872,36.62825,-87.46282,38759.29,0,4.527242,0,0,1,1,1,0,0,0,1,0,1,1,192.4567,939.6683701,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
4634,48.75443,-104.942,32854.92,1,6.482152,0,0,0,0,0,0,0,0,0,1,1,1,187.6094,1892.964163,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
5134,38.12333,-86.56241,24149.71,0,8.245283,0,0,0,0,1,0,1,1,1,0,0,1,172.4885,6343.107984,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2550,44.103,-72.12118,17306.82,0,6.847776,0,1,0,1,1,0,1,0,1,1,0,1,172.4733,1284.333326,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
4959,34.04293,-87.57845,44881.42,0,9.898238,0,1,1,1,0,0,0,1,0,0,1,0,127.4887,1961.987049,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
8412,36.34291,-93.5564,146600.8,0,15.991,0,1,0,1,1,0,0,1,0,0,0,1,137.4836,5738.897418,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
5764,33.69275,-117.3033,16028.17,0,10.79407,1,0,1,1,1,0,1,1,1,1,1,0,267.6427,6713.081591,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1766,42.4205,-73.65421,25019.9,1,11.34236064,0,1,0,1,1,1,0,0,0,1,0,1,172.462354,1782.747566,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
7297,41.81606,-95.91198,34544.45,0,16.38667,0,1,1,1,1,1,1,0,1,1,1,1,257.6375,5920.52411,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
7432,43.75604,-99.29632,45399.13,0,10.60927,0,0,0,1,0,0,1,1,0,0,0,1,114.9976,4070.801017,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
4964,32.67888,-100.2089,37461.71,1,10.95773,0,0,1,1,1,0,0,0,1,1,0,0,162.4538,1360.253379,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
9557,42.68537,-89.12872,99071.31,0,4.725514,0,1,0,1,0,0,0,0,1,0,0,0,104.9643,5420.429624,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
6651,37.45537,-92.10184,74294.77,0,9.491983,0,0,0,1,0,1,1,0,0,0,0,0,104.9923,4639.169217,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
44,40.7955,-73.92968,15137.93,1,13.156514,0,1,0,1,1,1,0,0,0,1,1,1,242.632554,1412.736809,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3944,34.28205,-91.77952,87147.55,1,9.947737,0,1,0,1,1,0,1,1,0,1,0,1,204.9634,880.3136958,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
181,38.31387,-85.76896,25519.91,1,12.8219418,0,0,1,1,1,0,0,0,0,1,1,1,240.114868,2464.577489,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
5941,26.46091,-98.03375,6921.31,0,10.61597,0,1,1,1,0,1,0,1,0,0,0,1,107.4958,4279.718136,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
7499,33.69803,-79.38,74746.77,0,10.3085,1,0,1,1,0,1,1,1,0,1,1,0,212.6695,5645.101799,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
7857,37.19454,-78.80214,27832.81,1,10.41254,0,0,1,1,0,0,1,1,1,1,1,1,222.6609,6373.012781,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
6727,48.86486,-119.7669,42590.57,0,9.846701,0,1,0,1,0,0,0,1,0,0,1,1,159.965,4989.154555,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
7065,39.48775,-84.47871,42859.18,0,3.590889,0,0,0,1,1,1,0,1,1,0,1,0,207.4974,6166.675945,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3051,27.79665,-82.63295,19508.33,0,8.224676,0,1,1,1,0,0,0,0,1,0,0,1,124.9643,628.7093519,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
4298,44.103,-72.12118,28181.92,1,9.427912,0,0,0,1,0,1,0,0,1,1,0,1,119.9897,1439.519609,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
6520,39.5641,-119.1716,5960.43,0,8.696081,0,1,1,1,0,0,0,0,0,1,0,1,137.4392,3673.166054,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
7041,41.51665,-87.69085,3110.21,0,10.27024,0,1,0,1,0,0,0,0,0,0,0,1,92.45514,5134.690478,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1373,41.11012,-97.30806,57826.31,0,7.233747171,1,1,1,1,0,0,0,0,0,1,0,0,137.439154,495.8370195,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
8497,32.47047,-96.98898,20406.36,0,8.849924,0,1,0,1,0,0,1,1,1,0,1,0,194.9699,4608.506607,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
8214,38.83646,-77.06248,37021.79,0,9.233657,0,1,1,1,1,0,0,1,1,1,1,0,232.6707,6176.145515,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
9189,38.33643,-76.73785,33217.6,0,10.0409,0,1,0,1,0,1,0,1,0,0,0,1,127.4958,5132.685447,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
9934,37.98604,-86.59334,57886.92,0,8.96244,0,1,0,1,1,0,1,0,1,1,0,1,204.9496,5511.102916,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
449,40.75608,-76.0702,25886.2,0,8.961461799,0,0,1,0,1,0,0,1,1,0,0,1,169.992756,250.9270047,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
1156,35.10811,-106.5781,55264.57,0,12.84598904,1,1,0,1,1,1,0,1,1,0,1,0,207.49737,1289.886774,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2137,43.79871,-86.3746,25895.26,0,8.494806,0,1,0,1,0,1,0,0,0,1,0,1,139.9568,1117.452708,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6667,39.91226,-105.0055,10529.16,0,10.89757,1,0,0,1,0,0,0,0,0,0,1,0,114.9658,4656.349658,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
7780,35.1799,-111.6551,13419.4,1,4.457169,1,1,1,1,1,0,0,0,1,1,1,1,232.624,6842.591894,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7061,30.29484,-91.82955,118070.7,0,12.03852,0,1,0,1,1,0,0,1,0,0,0,1,157.4836,5856.007779,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
140,41.92493,-88.88861,63650.54,0,11.39765385,0,1,0,1,1,0,0,1,1,0,0,1,169.992756,700.7343179,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2448,37.3715,-84.79765,108839.1,0,9.945653,0,0,1,1,0,0,0,1,1,0,0,0,117.4872,1009.028786,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8251,38.86962,-90.21517,35415.95,0,12.36724,0,1,1,1,1,0,1,0,1,1,0,1,204.9496,6099.562776,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
4960,35.71607,-118.5024,67829.44,1,10.34444,0,0,0,0,1,0,0,1,0,1,1,1,220.1615,1507.261366,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
9459,35.37886,-113.6141,14692.76,0,8.590983,0,0,0,1,1,1,0,1,0,0,0,0,160.0013,5198.878568,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
8302,29.40626,-98.62941,26480.5,0,10.85729,0,1,0,1,0,0,1,0,0,0,0,1,114.9509,6259.287322,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6020,37.1148,-76.51582,14802.57,0,9.885448,0,0,0,1,1,1,1,0,0,1,0,0,194.9581,6308.688863,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
5680,40.0219,-89.85914,44607.35,0,19.01962,0,1,1,1,0,0,1,0,0,0,0,0,134.9509,3260.745232,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6848,42.57809,-89.9032,113002.5,0,10.21959,0,1,0,1,0,0,0,0,0,1,0,0,137.4392,4469.238447,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
1220,34.43726,-86.51699,41058.3,0,9.515742803,0,1,1,1,1,0,0,0,1,0,1,0,172.456745,1340.373707,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
665,31.15492,-96.6554,111380.52,0,5.129502971,1,0,0,1,0,0,0,0,0,0,0,0,79.978861,333.3304389,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
3253,35.97339,-92.25039,38487.58,0,9.175744,0,0,0,1,0,0,0,0,1,0,0,0,124.9643,310.8595496,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
5622,37.08962,-77.96733,48724.89,0,12.87371,0,0,0,1,1,0,1,0,1,1,1,1,242.6435,6121.654756,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5587,31.33734,-94.38859,79363.76,1,9.865242,0,0,0,0,0,0,0,1,1,1,1,1,212.6415,6009.463821,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
6272,38.19537,-86.14434,36311.55,0,9.528274,0,0,0,0,0,1,0,0,1,0,1,1,162.4689,4770.483341,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
7841,34.02446,-93.41941,41287.82,0,9.953423,0,1,0,1,0,0,1,1,0,1,0,1,152.4579,6116.781073,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
6671,32.6503,-86.89918,38957.95,0,11.61185,0,1,0,1,0,1,1,1,0,1,1,0,212.6695,4625.577762,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
6125,38.93372,-80.85361,29803.1,0,12.36929,1,1,0,1,0,1,1,1,1,1,0,0,187.4847,6056.563368,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3689,39.95038,-75.05044,17176.57,1,8.619073,0,0,0,1,1,1,1,1,0,0,0,1,182.497,939.4887657,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
9172,35.95571,-88.26285,11345.68,0,9.360835,0,0,0,1,1,0,0,0,1,1,0,1,162.4538,6262.462856,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4581,41.53985,-86.06022,23055.92,1,7.604163,0,0,1,1,0,1,0,0,0,1,1,1,177.6508,1381.709993,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
8123,42.12129,-72.6055,50930.19,0,6.947436,0,0,0,1,0,0,1,0,0,1,1,0,230.1051,5998.967483,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
915,32.10287,-101.36544,42917.45,0,8.211187999,0,1,0,1,0,1,0,1,0,1,0,1,152.479779,1930.805216,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
7479,33.5549,-94.7795,14606.55,0,11.64985,0,1,1,0,1,0,1,1,0,1,1,1,255.1336,6755.042431,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
6426,42.31057,-73.50767,5911.41,0,8.274459,0,1,0,1,0,0,0,0,1,0,0,0,104.9643,6174.634632,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1845,32.40041,-82.5676,43133.76,1,11.60381433,0,0,0,1,0,0,0,1,0,1,1,0,187.656013,2171.802329,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
3019,35.47077,-97.51894,12100.28,0,7.683526,0,0,0,1,1,0,0,0,0,0,0,0,124.9607,929.0075954,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
8607,40.13084,-77.11823,73613.88,0,6.797028,0,1,0,1,1,0,0,1,1,0,1,0,172.5034,6066.79912,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
4406,38.06565,-83.94762,156571.0,1,4.929908,1,0,1,1,0,0,0,1,0,0,0,1,124.9781,311.8065152,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
6794,36.81202,-99.19633,51546.63,0,12.56358,0,0,1,1,1,0,1,0,0,1,1,1,262.6106,5064.97133,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
9006,39.37021,-77.8326,17231.33,0,8.967487,0,1,0,1,1,0,1,0,0,1,0,0,192.4404,5315.375131,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1328,39.9041,-86.06806,35982.39,0,10.6224092,0,0,0,1,0,0,1,1,0,1,0,0,139.981577,825.6469228,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
4284,43.31274,-75.11641,54290.34,0,12.09389,0,1,1,1,0,0,1,1,0,0,1,0,149.9845,1224.72764,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
551,36.54832,-105.08382,49693.17,0,10.93898196,0,1,1,1,0,1,1,1,0,0,1,1,152.502178,1097.703155,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8243,43.05343,-87.93384,43850.44,1,14.02417,1,0,0,1,1,0,1,1,1,1,1,1,287.6427,6462.269067,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7471,40.50058,-91.99891,31633.68,0,7.950571,1,1,0,1,0,0,0,1,0,0,0,0,92.5018,5597.999017,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7530,44.32477,-84.77246,38986.79,0,14.70152,1,1,1,1,1,0,1,0,0,0,0,1,147.4564,5659.985455,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2359,18.18004,-66.75218,49782.7,0,3.978796,0,1,0,1,1,0,1,1,0,0,0,1,147.5031,1149.144476,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7001,31.22073,-87.46323,67730.58,0,12.41387,1,0,0,1,1,0,0,0,0,0,0,1,112.4844,5814.158774,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7848,21.41746,-157.9318,49486.67,0,2.891818,0,0,0,1,1,1,0,0,1,1,1,1,235.1417,6551.623181,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2048,44.9346,-93.16817,39939.55,0,12.20892,0,1,0,1,0,0,0,0,0,1,0,0,117.4392,1297.061633,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
1466,41.23951,-73.07519,97057.93,0,11.34414273,0,1,0,1,0,0,1,0,1,0,0,0,114.983787,391.7847619,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
8815,40.23004,-96.50321,9316.7,0,11.17449,0,1,1,1,1,0,1,1,1,0,1,1,207.4754,6238.598854,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
6434,37.2218,-83.02391,46994.01,0,13.48181,0,0,0,1,0,0,0,0,0,0,0,1,79.97886,5389.491157,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
5286,37.52397,-82.79331,24176.28,0,7.790259,0,0,0,1,0,0,0,0,1,1,0,1,149.9483,5831.475339,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2936,40.20871,-76.78531,16447.16,1,8.521897,1,1,0,1,0,0,0,1,0,1,0,1,149.9621,3035.613983,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7562,36.73033,-77.22214,58937.05,1,13.18151,1,0,0,1,0,1,0,0,0,1,1,1,190.127,4499.020965,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
5916,29.72559,-97.75364,114851.2,0,5.888136,0,0,0,1,1,1,1,1,1,0,1,0,209.9931,4735.622867,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
1746,32.12895,-94.27705,56096.93,0,12.55721923,0,1,1,1,0,1,0,1,0,1,1,1,190.173699,1606.847228,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
3883,39.64834,-105.291,30783.19,0,14.14099,0,0,0,0,1,0,1,1,1,1,0,0,197.4725,1418.137965,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1519,41.46477,-72.18791,15694.8,0,7.423334085,0,0,0,1,0,0,1,0,1,0,0,1,147.460067,1561.767949,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
