,Lat,Lng,Income,Churn,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
4528,28.24404,-82.36602,48364.58,0,6.220807,0,0,0,1,0,0,0,0,0,0,1,1,127.4421,1094.624835,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
8396,37.29049,-113.2812,34471.13,0,10.01693,0,1,0,1,0,0,1,1,1,1,1,1,235.1372,6692.362545,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
7329,33.85751,-83.24105,12083.45,0,7.774689,0,1,0,1,0,1,1,0,0,0,0,0,104.9923,5274.614337,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0
4015,42.53507,-71.10555,42046.1,0,11.39904,0,0,0,1,0,0,0,1,1,1,0,1,162.4713,608.6804201,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
731,35.25937,-81.78887,16778.35,1,14.19955362,0,1,0,1,1,0,0,1,0,0,0,1,125.007314,890.4483344,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2465,45.40731,-108.8008,58940.98,1,9.320977,0,0,0,1,1,1,1,0,1,0,1,1,197.4702,1151.905186,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
6171,47.90179,-122.1865,79197.42,0,6.897334,1,1,0,1,0,0,0,1,0,1,0,1,129.9621,6745.232916,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
8859,31.07549,-85.53886,51095.47,0,7.231659,0,1,0,1,0,0,0,0,1,0,1,0,139.9512,5954.856404,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
4134,29.2803,-99.32772,48167.78,1,6.733381,0,1,1,1,0,1,0,1,0,0,1,0,142.4827,1162.614265,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3119,47.84584,-119.143,29538.29,1,11.87094,0,1,0,1,0,1,1,1,0,1,1,1,225.1457,2083.35956,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
3807,35.86152,-84.1003,52962.98,0,10.77601,0,0,0,0,0,0,1,0,0,0,0,0,102.4746,813.1772502,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
695,41.75792,-94.92349,45777.4,1,12.37429389,0,0,1,1,0,0,1,0,1,1,0,0,152.44408,930.6501084,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
5078,40.60082,-73.944,13154.05,0,13.8576,1,1,1,0,1,0,0,0,0,1,0,1,169.9447,5520.83439,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7749,34.75702,-114.3861,22588.94,0,9.976525,0,0,0,1,0,1,1,1,0,0,0,0,149.9915,5073.83646,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1670,31.35942,-99.45093,38369.68,0,6.832060399,0,0,0,0,1,1,1,1,0,1,0,0,175.004777,1593.466069,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
6710,48.02107,-101.1269,74153.66,0,13.66281,0,0,0,1,0,0,0,0,0,0,0,0,112.4551,3171.439732,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
7088,29.47943,-98.89559,34786.58,0,10.76073,0,1,1,1,1,1,1,0,1,0,0,1,162.4833,4826.758437,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
9865,40.08044,-75.30085,22946.95,1,8.073099,0,0,0,1,1,0,0,1,0,1,1,1,232.6378,5546.494271,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
7469,47.24014,-95.61125,89413.31,0,7.765869,0,1,1,1,0,0,0,0,1,0,1,1,159.9512,4179.193883,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
1120,41.72042,-73.59681,5208.36,0,5.478738151,0,0,1,1,0,1,1,1,0,1,0,1,142.499263,1696.540148,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
8465,44.93594,-72.30474,22716.52,0,12.66535,0,1,1,1,0,0,0,1,1,0,1,0,139.9979,6127.777658,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2314,36.62825,-87.46282,56003.0,1,9.257301,0,0,0,0,1,1,1,1,0,1,0,0,207.4811,2300.741445,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
8843,41.71213,-89.07967,34343.05,0,14.22857,1,1,0,1,0,1,1,1,1,0,1,1,165.0113,6205.183353,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
9712,31.28183,-84.68109,9085.42,0,13.10835,0,0,0,1,1,0,0,1,1,0,1,1,184.9797,6489.765211,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
5433,44.37087,-116.5809,72320.92,0,13.06288,0,0,1,1,0,1,0,0,1,1,0,1,132.466,6261.419372,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
5030,37.31164,-82.59555,59664.26,0,8.551016,0,1,0,1,0,0,1,0,1,0,1,0,162.447,4434.823362,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
5128,45.82867,-96.46747,23447.42,0,6.719404,0,1,0,0,0,0,0,1,1,0,0,1,137.4872,5962.411724,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4772,32.67499,-96.61287,76161.71,1,11.05412,0,0,0,0,1,1,1,1,0,0,0,1,150.0208,1099.874685,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1875,29.81729,-90.43232,4592.51,0,10.96531534,0,1,1,1,0,0,0,1,0,0,1,1,127.488728,846.2276311,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3029,47.9346,-120.1301,5099.11,1,18.40676,0,0,1,1,0,0,0,1,0,1,1,1,187.656,2035.111954,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
4832,42.45307,-97.47532,51302.78,0,9.942413,0,0,1,1,1,0,1,0,1,0,0,1,179.9656,982.3393738,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
8422,34.19826,-86.59912,52171.43,0,11.06332,0,0,1,1,0,0,0,0,1,1,1,0,220.1185,4644.934479,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
7030,39.0058,-75.60881,62116.37,0,10.79056,0,0,0,1,0,1,0,0,0,0,1,1,129.9598,6659.018754,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3700,32.61799,-86.19335,31693.07,1,12.21299,0,1,1,1,1,0,1,0,0,0,1,0,182.4433,2159.000591,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2789,39.77867,-88.13947,52141.38,0,4.984535,0,0,0,1,0,0,0,1,1,0,1,1,139.9979,1989.74777,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2519,46.43996,-91.13187,43415.81,0,11.16639,0,1,0,1,1,0,0,0,1,1,0,0,149.9776,1115.211468,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
6888,40.25417,-80.43835,38449.96,0,13.199,0,1,1,1,0,0,1,1,0,1,1,1,242.6281,5757.952045,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
6549,31.18888,-95.25573,23799.35,0,10.36909,0,1,0,1,1,1,0,1,0,1,1,0,222.6792,5639.554704,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
5833,42.93072,-73.88634,32669.61,0,4.866722,0,1,0,1,0,0,1,0,0,0,0,1,114.9509,6385.814454,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
1202,33.84032,-118.0788,49106.35,0,10.24327363,0,1,0,1,0,0,0,0,0,0,0,1,92.455141,1571.397537,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2484,38.47222,-101.3852,58015.78,0,10.66838,0,0,0,1,1,1,0,1,0,0,0,0,140.0013,1462.964796,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4340,40.66531,-74.2665,40034.32,0,11.75929,0,1,0,1,0,0,0,1,0,1,0,0,149.9621,1390.888939,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7797,43.49225,-72.44645,28885.46,0,12.10598,0,1,0,1,0,0,0,0,0,1,0,0,117.4392,5744.96728,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3007,39.30899,-76.09726,89441.6,0,6.862006,0,0,1,1,0,1,1,1,0,0,0,0,149.9915,2105.676837,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
4942,38.05393,-97.12995,29977.3,0,9.662482,0,1,0,1,0,1,1,0,0,0,1,1,172.4555,1056.212192,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
9505,40.79044,-78.8479,97499.39,0,10.90873,0,0,1,1,1,0,0,1,0,0,0,1,125.0073,4535.472251,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
9564,35.08604,-78.96185,30689.2,0,8.26303,1,0,0,0,0,0,0,0,0,1,0,1,117.4392,5736.046673,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
3756,38.83411,-122.2369,8406.68,1,6.042225,0,0,0,1,1,0,0,0,0,1,1,0,207.6386,751.4491239,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
9944,33.39572,-83.83401,46731.01,0,13.68878,0,1,0,1,0,0,0,1,1,0,1,1,172.4742,5116.489299,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
1504,34.08476,-117.88643,19887.32,0,5.659084819,0,1,0,1,1,1,0,1,0,0,0,0,160.00128,1656.731409,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2393,41.66537,-117.9082,12245.9,1,14.36615,0,1,0,1,0,1,1,1,0,1,1,0,225.1457,2257.255977,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
2884,38.80766,-82.6944,107174.6,0,13.28585,0,1,1,1,0,1,1,0,0,0,0,0,137.4686,924.5326675,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
398,41.48906,-75.00234,10331.57,1,13.43076227,0,0,1,1,1,1,1,0,1,1,1,1,277.63748,1710.958869,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
113,42.35146,-73.02322,65064.31,0,7.56618217,0,0,0,1,0,0,0,0,0,0,0,1,112.455141,1606.489936,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
2733,41.7402,-91.94109,23584.78,0,7.88571,0,0,0,1,1,1,1,1,1,1,0,1,199.9902,2884.562817,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
6297,38.54958,-78.13124,99873.57,0,9.8349,0,1,0,1,0,0,0,0,1,1,1,1,187.6422,5150.603073,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
7518,39.70718,-105.6139,29155.86,0,11.16452,0,0,1,1,0,0,0,0,0,0,0,0,112.4551,4460.767183,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
7470,34.02972,-83.21264,41192.11,0,12.30708,0,0,1,1,0,0,1,1,1,0,1,0,194.9699,4623.694304,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
8274,33.58404,-83.47196,80751.69,0,5.663817,0,1,0,1,1,0,0,0,1,0,0,1,124.9935,4887.181609,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
3950,44.97347,-93.23321,62968.8,0,13.00084,0,1,1,1,1,1,1,0,1,1,0,1,187.4673,1482.762683,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
8852,47.26595,-122.4585,8208.47,0,10.77795,0,0,0,1,1,1,1,0,1,1,0,0,207.4673,6335.435305,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
5453,36.6697,-80.13442,87243.94,0,11.52485,0,1,0,0,1,0,1,0,0,0,1,0,169.9671,3491.783586,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
8196,46.81646,-119.1779,12908.92,0,9.530065,1,0,1,1,0,1,1,0,1,1,1,1,245.132,5696.204344,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
8650,42.43668,-103.4077,68058.4,0,9.652243,0,0,1,1,1,0,0,1,0,1,1,0,252.6378,5385.294842,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3760,31.70119,-99.15992,2842.7,1,9.6523,0,0,0,1,0,0,0,1,1,1,1,1,200.1652,892.372841,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
4612,42.74723,-73.37207,116628.8,0,7.425681,0,1,0,1,1,1,0,0,1,0,0,1,159.9875,397.1455126,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
8474,30.18783,-81.50041,43216.69,0,2.61208,0,1,0,1,1,1,1,1,1,0,0,0,195.0062,5351.472842,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
7588,40.60452,-82.08585,32889.88,0,9.137929,1,0,0,1,1,1,1,1,1,0,1,0,229.9931,4346.836338,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
6940,37.42587,-83.64039,56878.64,0,9.237631,0,1,0,1,1,0,0,0,0,0,0,0,144.9607,5273.090225,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9670,48.39806,-106.548,56177.48,0,10.83731,1,1,0,1,0,0,1,1,0,0,0,1,114.9976,4994.314339,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
7546,37.07344,-89.7063,20459.07,0,10.25704,0,0,1,1,1,1,1,0,0,1,1,1,232.652,6457.18973,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
4758,30.70618,-99.26619,7677.29,0,13.15317,0,1,0,1,0,0,0,0,0,1,1,1,207.6094,1910.19173,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
9914,41.41607,-75.12312,27758.83,0,10.07036,0,1,1,1,0,1,1,0,1,0,0,0,149.9778,5212.970867,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
7067,41.78066,-93.27442,3609.96,0,13.15279,1,0,0,1,1,0,1,1,1,1,0,1,197.4725,6389.433314,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
4578,36.88505,-107.5024,16197.52,0,10.53808,0,1,0,1,0,1,1,1,1,0,1,1,197.4876,729.7825005,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
4202,44.56177,-93.93485,46328.01,1,4.370972,0,1,1,1,1,0,0,1,0,0,0,1,137.4836,867.4854039,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
7809,31.05102,-96.11752,33350.91,0,10.42876,0,0,1,1,1,0,0,0,0,1,1,1,220.1149,5431.77178,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
5279,45.78585,-104.5464,81034.18,0,5.613144,1,1,0,1,0,1,0,0,0,0,1,1,149.9598,6071.607482,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3279,27.77125,-97.51879,41443.9,1,12.89459,0,1,1,1,0,0,1,0,0,0,1,0,137.4616,721.4679959,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
8984,38.27092,-87.14807,40248.27,0,10.30981,1,1,1,1,0,0,1,0,1,0,0,1,147.4601,5754.337346,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
8466,40.25675,-74.763,52797.42,1,17.67735,0,0,1,1,1,0,1,1,1,1,1,1,267.6427,6310.736148,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
2243,34.93779,-89.94857,21391.97,1,10.66234,0,0,0,1,1,0,1,1,1,0,1,0,207.4754,1653.756383,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
9145,44.80653,-119.1217,50395.77,0,11.41706,0,1,0,1,0,0,0,0,0,0,0,0,92.45514,6280.766215,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
6936,34.14469,-94.04102,31686.42,0,8.248608,0,0,1,1,0,0,1,0,0,1,0,1,159.9349,5751.088702,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
774,28.62144,-81.42942,11391.26,0,9.624347659,0,0,1,1,0,1,1,1,1,1,0,1,187.484705,1099.486982,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3913,47.12378,-88.71646,3450.88,0,10.74957,0,0,0,1,1,1,1,0,0,0,0,1,137.4978,760.8370835,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
7390,35.40416,-81.20283,36461.2,0,12.25094,0,1,1,1,0,1,0,1,1,1,0,1,144.9889,5913.530314,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1696,67.17316,-155.95418,27149.34,1,10.11721314,0,1,0,1,1,0,0,1,1,1,0,1,194.976769,609.6168115,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2063,39.86574,-75.05376,38257.1,0,10.44859,0,0,1,1,0,0,1,1,0,1,0,1,139.9816,1400.209666,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
6459,46.68113,-113.2387,63733.76,1,6.058654,0,0,0,1,1,0,1,0,1,1,1,1,255.1198,6545.503926,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
7440,40.13754,-92.29973,14356.43,0,10.76499,0,1,1,1,0,0,0,0,1,0,0,1,124.9643,4696.276365,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
5496,29.1919,-98.84177,43152.51,0,10.96828,0,0,1,1,0,1,0,0,0,0,0,1,94.97283,6315.438306,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
6884,34.44817,-119.6205,16422.53,0,7.206179,0,1,0,1,0,1,1,0,0,0,0,1,137.4686,4980.936045,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
186,32.24926,-94.45456,135727.71,0,11.05420024,0,0,0,1,0,1,0,1,0,0,0,1,107.495766,1468.357421,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
9807,41.43596,-75.25098,73397.27,0,13.0393,0,0,0,1,1,0,0,0,0,0,0,1,144.9607,6032.772687,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
4654,46.08744,-117.2514,24528.06,1,13.1717,0,1,0,1,0,0,1,1,0,1,1,1,242.6281,763.7549084,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
7545,43.44539,-93.25407,44909.71,0,12.00753,0,0,0,1,0,0,0,1,0,1,0,1,129.9621,5108.08077,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
4411,41.52341,-93.90279,37947.15,0,11.59418,0,0,0,1,1,0,0,1,1,0,0,0,149.9928,1002.424825,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
7717,38.81503,-86.64715,45556.59,0,16.13598,0,0,0,1,1,0,1,0,0,0,1,0,169.9671,4543.502908,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
2590,45.6115,-88.16741,70435.61,1,12.17307,0,1,0,1,1,0,0,0,0,1,0,1,149.9447,1619.686288,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2455,29.46039,-98.43924,45830.71,0,11.341,0,1,0,1,1,1,1,1,0,0,0,1,162.497,1322.686843,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
3286,43.70404,-71.5113,6992.92,1,10.66418,0,0,0,1,0,0,1,1,0,0,1,1,182.4608,2162.669491,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
1043,42.32693,-122.79869,20614.28,1,9.983403111,0,1,1,1,0,0,0,1,1,1,1,0,232.641455,721.8510774,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1531,25.59679,-80.40462,8515.02,1,8.985947449,0,0,0,1,1,0,1,0,1,0,1,1,214.952509,1357.774068,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
6962,36.7508,-78.188,34918.56,0,9.781826,0,1,0,1,0,0,0,0,0,0,1,1,147.4421,3788.474047,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
4034,36.48329,-81.32758,47053.09,0,13.98017,1,1,0,1,0,0,0,1,0,0,0,1,124.9781,2198.49291,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
8321,42.68537,-89.12872,14106.94,0,11.7697,0,0,1,1,0,0,0,0,0,1,1,1,175.1331,4267.521539,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8050,29.8979,-95.17696,18809.09,0,5.659416,1,0,1,1,1,0,1,0,1,1,1,1,255.1198,6555.502175,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
5061,39.04974,-76.03974,19164.1,0,3.032327,0,1,0,1,1,0,0,1,0,0,1,1,172.4705,4888.954667,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
4291,40.48368,-79.73808,17995.63,1,14.8479,1,1,0,1,0,0,0,0,1,1,1,1,200.1185,1569.491526,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3059,38.07424,-97.34734,42517.98,1,10.58815,0,1,0,1,1,1,1,0,0,1,1,1,245.1283,1818.572601,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
8230,37.36111,-81.36569,69232.25,0,3.624683,0,0,0,1,0,0,0,0,1,1,1,1,220.1185,5471.244549,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
12,41.37287,-91.36865,83671.08,0,8.273875452,0,1,0,1,0,0,0,0,0,1,0,0,137.439154,1196.388018,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1564,39.67382,-96.8666,73656.97,0,3.19378035,0,1,1,1,0,0,1,1,0,0,1,1,162.460772,1145.807042,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
6633,44.36451,-97.59028,12894.26,0,9.712933,0,0,0,1,0,0,0,1,0,0,0,1,92.5018,3208.1605,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
1568,32.54319,-86.86168,10934.28,1,7.493478513,0,0,1,1,1,0,1,0,0,1,0,0,159.964152,1264.332813,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
5139,33.44038,-101.8508,22376.88,0,8.56117,0,1,0,1,1,1,0,0,0,1,1,0,242.6326,5425.51161,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
3554,38.34475,-75.58258,42118.19,1,13.48891,1,0,1,1,0,0,0,1,1,1,1,1,232.6415,1279.335621,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1982,39.2428,-79.2557,17105.07,0,8.556630945,0,0,0,1,1,0,0,0,0,0,1,1,179.947583,2234.450325,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
5124,32.5061,-93.74681,62710.74,0,11.95284,0,0,0,0,0,0,0,0,0,1,0,0,137.4392,3529.172638,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
6248,45.2161,-122.9588,8103.04,0,13.58853,0,1,0,1,1,1,0,0,0,1,0,1,172.4624,5534.772119,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
2055,41.51429,-94.64688,6923.8,0,7.872117,0,0,0,1,0,0,0,1,0,1,0,0,117.4858,626.494018,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1867,41.72826,-91.99844,57776.5,0,12.79857643,0,0,0,1,0,1,1,0,1,0,0,1,149.977753,1639.902323,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3305,39.97252,-90.75829,16577.49,1,11.40334,0,1,0,1,1,1,1,1,0,1,0,0,187.4811,2255.363032,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
6098,32.43607,-82.73373,30819.18,0,9.525285,1,1,0,1,1,0,0,0,0,0,0,1,124.9607,6112.379667,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1001,37.03426,-122.12038,6315.99,1,10.75310595,1,0,0,1,1,0,1,0,0,0,0,1,167.456419,800.3296612,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
1567,37.98348,-76.03473,40189.23,1,10.90971891,1,1,0,1,0,0,0,1,0,1,1,0,187.656013,919.2556886,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
7280,30.81406,-91.20544,40929.13,1,15.15079,1,0,0,1,1,0,1,0,0,1,1,0,242.6106,5641.483426,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3050,38.06266,-101.0261,52558.45,1,5.932274,0,1,1,1,1,0,0,1,1,1,1,0,232.6707,2483.369395,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
3539,38.01387,-84.48207,98660.88,0,9.756543,0,0,0,1,1,0,1,0,0,0,0,0,167.4564,953.6134686,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6169,41.86048,-88.47667,11464.09,0,10.043,0,1,1,1,1,1,0,1,0,1,1,1,255.1555,5490.285527,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
3614,43.27011,-72.63212,46451.52,1,11.48758,0,0,0,0,1,0,0,0,0,1,0,0,149.9447,988.3464184,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
