,Lat,Lng,Income,Churn,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
3087,46.23898,-100.3011,11711.93,0,8.458642,0,1,0,1,0,1,0,1,1,0,0,1,11.81544,140.0049,1077.205282,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3088,41.27922,-76.52915,6196.02,0,6.715052,0,1,0,1,0,0,0,0,0,0,0,1,20.72068,92.45514,2235.623805,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3089,41.03504,-76.00049,24130.48,1,6.425239,1,0,0,1,1,0,1,1,1,1,1,0,20.74516,267.6427,3080.29312,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3090,35.79138,-77.9765,26224.1,0,10.28547,0,1,1,1,0,1,0,1,0,0,0,0,4.24454,107.4958,912.2540105,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
3091,34.30584,-93.16262,28588.01,0,4.380817,0,1,0,1,0,0,1,1,0,0,1,1,16.88185,162.4608,2233.112834,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
3092,39.69763,-104.7859,28507.21,0,8.654216,0,0,0,1,0,1,0,0,0,0,0,1,6.184122,94.97283,1189.368234,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
3093,41.1328,-81.56451,34364.84,0,10.76239,0,0,0,1,1,0,0,0,0,0,1,1,10.12304,147.4713,1292.562403,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
3094,39.86357,-82.61663,35801.05,1,11.04908,0,0,0,1,1,0,1,0,1,1,0,0,3.046588,204.9496,793.3207298,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
3095,33.33718,-111.9343,26435.11,1,11.2124,0,1,1,1,0,1,0,0,0,1,1,1,1.365304,210.127,1093.192377,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
3096,36.98194,-83.79913,50382.25,0,11.54934,0,1,0,1,0,0,0,1,1,0,0,1,11.34636,105.011,1002.360533,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3097,28.30188,-82.70517,69658.99,0,10.96556,1,1,0,1,0,0,0,1,1,0,0,1,19.77218,137.4872,1968.304495,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
3098,28.75204,-81.24731,27549.98,1,8.76848,1,0,1,1,1,0,1,0,0,0,1,1,10.59517,182.4433,1587.727149,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3099,42.36761,-83.53158,35531.41,0,8.920519,0,1,0,1,1,1,0,0,0,1,0,1,16.17631,152.4624,2123.824956,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3100,34.40737,-102.586,25114.38,1,9.473029,0,1,1,1,1,0,1,0,0,1,0,1,3.493433,192.4404,882.4522754,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3101,40.22471,-79.7291,29712.43,1,5.453667,0,0,0,1,1,0,1,1,0,0,0,0,10.31129,179.9794,1128.898886,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
3102,18.01227,-67.04089,16284.04,0,7.716878,0,0,1,1,1,0,1,1,0,0,1,0,8.33073,182.49,1171.237442,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3103,34.10219,-94.54618,34502.38,1,11.37883,0,1,0,1,0,0,0,0,0,1,1,0,3.267702,187.6094,1271.632278,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3104,38.62752,-79.19655,8191.55,1,9.5481,0,1,1,1,1,0,0,1,1,0,1,0,1.891666,172.5034,438.8951303,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3105,30.98539,-98.73036,23852.88,0,10.4737,1,1,0,1,1,0,1,0,0,0,0,1,6.06866,167.4564,573.5316869,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3106,41.06943,-73.43816,65905.06,1,8.642574,1,1,1,1,1,0,0,0,0,0,0,0,2.290777,124.9607,599.8774496,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3107,37.91763,-95.56668,80392.41,0,9.736413,0,0,0,1,0,0,1,0,0,0,1,1,7.53282,149.9378,1403.833391,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3108,44.77794,-69.9556,15539.98,1,10.54741,0,0,1,1,0,0,0,0,0,1,1,1,9.27204,187.6094,1728.999287,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3109,41.75792,-94.92349,37204.88,0,12.01598,0,0,0,1,1,1,1,1,0,0,0,0,6.725815,182.497,891.9183387,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3110,41.86365,-90.96117,75961.5,0,8.804879,0,1,0,1,0,0,0,0,1,0,1,0,2.320115,139.9512,877.5328489,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
3111,38.96193,-103.4096,58668.34,0,9.852216,0,0,0,1,0,1,0,0,1,0,1,1,15.41267,162.4689,1708.202326,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
3112,41.06943,-73.43816,47909.61,0,9.089124,1,1,0,1,1,0,1,0,0,0,0,1,12.55601,167.4564,1383.430229,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3113,32.44249,-93.63612,52918.39,0,9.716777,0,1,1,1,1,1,0,1,0,0,0,1,20.51646,127.525,1859.777405,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
3114,43.57631,-75.52689,19734.93,1,9.326261,0,1,0,1,1,0,0,0,0,0,1,1,1.304537,159.9476,820.0487803,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3115,45.93404,-89.28501,7399.99,1,11.90764,0,0,0,1,0,0,1,0,1,1,1,1,17.15829,222.6143,2541.621959,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3116,43.31142,-73.64489,35061.97,0,15.24347,0,0,0,0,0,1,1,0,1,0,0,0,23.77384,129.9778,2561.675396,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
3117,38.84899,-75.41364,14589.73,1,11.31727,0,0,0,1,1,0,1,0,0,1,1,1,3.213888,242.6106,1264.000346,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3118,42.3605,-71.05896,44039.11,1,11.02812,0,0,0,1,0,0,1,1,0,1,0,1,11.00718,172.4579,1373.225547,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3119,47.84584,-119.143,29538.29,1,11.87094,0,1,0,1,0,1,1,1,0,1,1,1,10.18298,225.1457,2083.35956,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
3120,39.51075,-76.20061,160589.2,1,5.96299,0,0,0,1,0,1,0,0,0,0,1,1,6.693474,129.9598,1301.156073,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3121,29.68513,-90.94384,36501.12,0,13.19515,1,0,1,0,0,0,1,1,1,1,0,0,2.072617,184.967,827.0229817,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
3122,44.98414,-97.58138,35976.11,1,12.63329,0,0,0,1,0,1,0,0,1,0,1,1,3.62899,162.4689,582.9171773,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3123,37.92334,-75.48324,12234.1,0,12.96527,0,1,1,1,1,1,1,0,0,0,1,1,1.598975,204.961,596.5947713,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
3124,36.1282,-91.17392,69885.69,0,14.51569,1,0,1,1,0,1,0,0,1,1,0,0,8.161424,132.466,1628.254726,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3125,43.87875,-90.27016,54010.14,1,10.53608,1,1,0,1,1,0,0,1,1,1,1,1,8.201372,245.147,1822.362908,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3126,38.63281,-104.6817,48487.99,1,9.437887,1,0,0,1,0,0,0,0,1,1,1,0,4.606587,220.1185,893.3552968,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
3127,39.12972,-77.2975,44250.65,0,8.673822,0,0,0,1,0,1,1,0,0,0,0,0,7.469813,117.4686,1290.286524,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
3128,40.72998,-73.21426,88400.03,1,14.57549,0,0,1,1,0,0,1,0,1,1,1,1,6.21102,222.6143,1494.533376,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3129,27.71958,-80.39621,59983.38,1,9.493706,0,1,0,1,0,1,0,1,1,1,1,1,2.048055,235.1591,763.5474617,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3130,42.07702,-87.72809,120286.2,0,9.083996,0,0,0,1,1,0,1,1,0,1,0,0,2.159586,184.9634,1110.767158,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
3131,35.82626,-97.01138,48005.6,0,8.682117,0,1,0,0,0,1,1,0,0,0,1,1,2.123318,172.4555,583.6805521,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
3132,29.84591,-91.5518,167566.6,0,9.341592,0,0,1,1,0,0,1,1,0,0,0,0,8.220002,147.4738,871.198033,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3133,33.63973,-104.3749,22272.17,1,5.922697,0,0,1,1,1,0,1,1,1,1,1,1,6.631092,287.6427,1329.56935,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3134,39.57296,-76.03991,40760.02,1,12.14774,0,1,1,1,1,0,0,1,1,1,1,1,9.389883,245.147,1839.782656,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3135,41.85339,-80.78858,17373.47,0,9.587984,0,1,0,1,1,1,0,0,1,1,1,1,8.718999,255.1417,1318.027865,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
3136,36.42201,-77.08377,20514.05,0,2.020834,0,1,0,1,0,0,1,1,0,0,1,1,9.372647,149.9845,1023.685781,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
3137,38.90013,-77.04698,47516.45,0,4.806157,0,1,0,1,1,1,0,1,1,0,1,0,19.92045,187.4974,2429.379449,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
3138,39.91459,-79.90521,88294.82,1,13.60515,0,0,0,1,0,0,1,0,1,1,1,0,5.43842,222.6143,1559.647223,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3139,33.7887,-84.35026,90583.52,1,5.539493,0,0,1,1,0,1,0,0,0,1,1,1,2.518069,177.6508,921.6983239,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3140,32.32235,-81.89064,44844.68,0,12.85748,0,1,0,1,1,1,0,0,0,0,0,0,4.433189,127.4783,1024.393039,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3141,48.43505,-104.4389,36899.75,1,16.87597,0,1,0,1,0,0,1,0,0,1,1,1,9.873195,210.1051,1774.439822,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3142,40.03865,-86.89671,39158.11,0,11.87073,0,1,0,1,1,1,1,0,0,0,0,0,12.03278,169.9741,1279.680473,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
3143,40.37192,-84.04745,46677.89,1,5.107328,0,1,0,1,0,0,0,1,0,0,1,1,2.408011,139.965,1117.651858,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3144,36.33996,-86.60659,97020.52,1,6.686068,0,0,0,1,0,1,0,1,1,0,0,0,3.876369,120.0049,966.7789453,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3145,30.21894,-98.12895,19297.41,1,8.97627,0,0,1,1,1,1,0,0,1,0,1,0,7.713222,162.4982,978.4083285,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
3146,38.15555,-96.5543,117185.4,1,8.042299,1,0,0,1,1,0,1,1,1,0,0,1,6.566149,192.4885,776.2140464,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
3147,46.71831,-92.98053,7396.95,0,13.51253,0,0,0,1,0,1,0,1,0,1,0,1,9.075014,152.4798,1158.054054,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
3148,40.59641,-83.3153,99411.44,0,4.802614,0,0,0,1,1,0,1,1,0,0,0,1,7.802142,159.9794,1482.48061,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3149,40.75578,-78.49755,64204.39,0,12.63743,0,0,1,1,0,1,1,0,0,0,1,0,6.281821,172.4555,965.039948,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3150,39.15932,-80.35533,9119.54,0,9.409854,0,0,0,1,1,0,0,1,0,0,0,0,10.16083,137.4836,1613.670166,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
3151,43.77418,-94.18562,30891.62,0,10.46074,0,0,0,1,0,1,0,1,0,0,0,0,10.44121,127.4958,1181.546499,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
3152,38.58851,-90.35132,63754.19,0,7.364671,0,1,0,1,0,1,0,1,0,1,0,0,2.923404,152.4798,604.9488487,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3153,40.8822,-73.94661,52174.46,1,5.638287,1,0,0,1,1,0,1,1,1,1,0,1,7.930205,197.4725,1708.507227,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
3154,42.64423,-83.41417,39653.88,0,14.70902,0,1,0,1,1,1,0,1,1,0,0,1,7.194486,172.5104,826.2618071,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3155,41.55552,-93.73732,55755.9,0,11.08379,0,1,0,1,0,0,0,0,0,1,0,1,5.664193,137.4392,607.6047155,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
3156,39.67749,-93.69266,11020.25,0,3.727902,0,0,0,0,0,0,1,0,0,0,0,1,3.41763,134.9509,487.9567265,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3157,40.78694,-73.5965,13631.29,1,10.70974,0,0,0,1,1,0,1,1,1,1,1,0,3.589597,287.6427,992.9856288,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3158,18.33935,-65.94313,22294.46,1,16.67865,0,1,1,1,0,1,0,0,0,1,1,0,4.123006,190.127,1621.897996,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
3159,33.3423,-94.2373,8615.0,0,12.15921,1,0,1,1,1,1,1,1,1,1,0,0,3.769755,219.9902,848.4406611,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
3160,40.66829,-78.25086,78517.82,1,9.566023,0,0,0,1,1,0,0,0,0,1,1,0,2.312021,240.1149,908.2440178,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3161,39.63335,-106.6047,80733.05,0,15.70968,0,1,1,1,0,1,0,0,0,1,0,1,11.96395,139.9568,1497.60783,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3162,39.89333,-75.22832,36947.65,0,11.08684,0,0,0,1,0,1,0,0,0,1,0,1,1.481645,107.4806,406.0999161,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3163,32.31029,-90.17096,76990.4,0,8.156206,0,0,0,1,1,1,0,1,1,0,0,1,4.540275,172.5104,769.9868737,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
3164,38.2155,-85.61722,9302.37,1,9.578665,1,1,0,1,1,0,1,1,1,1,0,0,15.12639,197.4725,2025.467869,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
3165,44.57712,-124.051,9443.85,1,10.05121,0,1,1,1,1,1,1,0,1,1,0,0,6.894406,174.991,1045.674943,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
3166,43.71229,-84.77694,69237.04,0,1.556784,1,0,0,1,0,0,0,1,0,1,0,1,7.994351,129.9621,1522.674203,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
3167,32.71939,-113.8395,26026.91,0,6.282281,0,0,0,1,0,1,0,0,0,1,0,0,8.989805,139.9568,1035.265621,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3168,39.42286,-80.82259,70138.08,1,6.566112,1,0,1,1,1,1,1,0,1,1,0,1,22.60375,187.4673,2796.815399,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
3169,36.07562,-89.85708,53863.95,1,10.70363,1,1,0,1,1,1,1,1,0,1,0,1,9.910534,175.0048,1502.652508,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
3170,40.02143,-83.01415,21183.28,1,10.97771,0,0,0,1,1,0,0,1,1,0,1,0,1.597599,204.9797,679.9648888,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3171,40.03788,-74.68386,82809.36,0,13.13153,0,0,0,1,1,1,0,1,1,0,0,1,9.705314,140.0342,1109.724061,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
3172,42.98003,-78.72285,30511.85,1,6.796972,0,0,1,1,1,1,1,0,1,0,1,0,9.254257,197.4702,1574.095143,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3173,47.19517,-96.71298,42504.3,1,8.178814,0,1,0,1,1,1,0,0,1,1,1,0,13.262,222.6654,1623.298167,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3174,48.70278,-101.1477,13325.5,0,8.91016,0,0,1,1,0,0,0,0,0,1,0,1,10.65826,117.4392,1436.859689,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3175,46.53597,-120.1441,40668.61,1,5.730434,0,1,0,1,1,0,0,1,1,0,1,1,12.05486,204.9797,1406.621323,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3176,39.96008,-83.77237,1817.99,1,9.617616,0,1,0,0,1,1,1,0,1,0,0,0,8.915226,162.4833,1586.632329,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3177,39.47984,-96.21953,22626.98,0,11.34087,1,0,0,1,1,0,0,1,0,0,0,0,5.623623,137.4836,1235.112132,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
3178,37.46712,-97.7573,31777.28,0,5.042263,0,1,1,1,1,0,1,1,0,0,1,1,16.31066,194.9663,2255.21511,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
3179,42.70454,-74.52275,12750.09,1,12.80149,0,0,1,1,0,1,0,0,0,0,1,1,1.324008,117.4835,284.4922663,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
3180,39.63331,-99.15782,80536.9,1,13.15184,0,0,0,1,1,0,1,1,0,1,0,0,9.000072,172.4871,1170.521193,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
3181,42.69505,-113.5802,54832.87,0,12.79698,0,0,1,1,0,0,1,0,1,0,1,0,20.3759,149.9707,1958.648355,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3182,35.23602,-106.62,111779.6,1,7.214022,0,0,1,1,0,0,0,0,1,0,1,1,6.815025,139.9512,1344.195225,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3183,34.07494,-118.1462,14642.58,0,11.22615,0,1,1,1,0,1,0,1,0,0,1,1,9.363006,142.4827,1874.033411,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3184,34.58979,-92.38373,25891.09,0,6.564067,1,0,1,1,1,0,0,1,1,0,1,1,13.51008,204.9797,1392.159775,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3185,27.29562,-80.29887,5919.03,0,11.66989,0,0,0,1,0,1,0,0,0,0,1,0,16.27138,149.9598,1672.775155,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3186,35.68863,-97.31855,57025.5,1,11.24987,0,0,0,1,0,0,1,0,0,1,0,1,1.453865,139.9349,928.6314289,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3187,42.82792,-76.65172,32559.23,0,5.317716,0,0,0,1,1,0,1,1,1,0,0,1,3.949032,172.4885,1171.985659,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
3188,32.27255,-91.84626,18088.6,1,6.659319,0,1,0,1,1,0,1,0,0,0,1,0,5.714934,182.4433,1215.356987,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
3189,33.94685,-97.10751,7434.02,1,14.35718,0,0,1,1,1,0,1,1,0,1,1,0,21.12911,255.1336,3186.79335,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3190,29.69375,-96.56013,63832.69,0,7.654546,0,1,0,1,0,0,0,1,0,1,0,1,1.875298,149.9621,403.1214716,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
3191,26.89255,-97.76259,24740.03,1,6.926083,1,1,0,1,0,0,1,0,0,1,1,0,9.343412,210.1051,1703.524533,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
3192,38.95317,-92.32085,32733.34,1,8.516783,0,1,0,1,1,1,0,1,1,1,0,0,6.735348,177.4945,1499.696874,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
3193,44.26963,-92.96187,9368.25,0,18.34115,1,0,0,1,1,0,0,1,0,0,0,0,10.96818,157.4836,1461.917374,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
3194,36.68323,-121.607,20657.67,1,6.382829,0,1,0,1,1,1,0,1,0,1,1,0,8.373701,222.6792,1362.599478,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3195,46.47064,-89.99838,12565.71,0,15.41346,0,0,0,1,0,0,1,0,1,0,1,0,5.998405,182.447,682.7780764,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3196,45.88269,-108.5058,7657.12,0,10.24791,0,0,0,0,0,1,1,0,1,0,0,1,3.052755,149.9778,609.9482209,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3197,34.7347,-85.0029,40651.57,1,17.70648,0,1,0,1,1,0,1,0,0,0,1,0,11.93299,182.4433,1758.68213,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3198,26.72892,-81.65256,22342.54,0,9.714093,1,1,0,1,1,1,0,0,0,0,1,1,14.84017,149.989,1604.504838,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
3199,43.59663,-90.42662,18025.4,0,10.62357,0,1,0,1,1,0,1,0,1,0,1,1,14.71926,182.4762,1637.379866,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3200,34.19818,-118.4898,10832.11,0,8.042797,0,0,0,1,0,0,0,0,0,0,0,0,7.542197,79.97886,790.2154278,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
3201,40.72173,-76.72414,19228.48,1,13.46555,0,0,0,1,1,0,0,1,0,1,1,0,4.525491,232.6378,1392.809918,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3202,42.20876,-70.9316,36779.84,0,10.03056,0,0,1,0,0,1,1,1,1,0,0,1,3.83138,162.5007,538.9921729,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3203,45.15922,-93.65914,37089.25,0,14.7226,0,0,0,1,1,1,1,0,0,0,1,1,1.113741,204.961,596.0068502,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
3204,47.1565,-100.2803,28065.13,0,11.31682,1,0,1,1,0,0,0,0,0,0,0,1,3.878694,112.4551,409.0267699,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3205,41.67702,-76.55657,35562.1,0,13.20452,0,1,1,1,0,0,1,1,0,1,0,1,4.532646,139.9816,713.5720629,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3206,36.83196,-77.02401,21294.79,0,14.88825,1,0,0,1,0,1,0,1,1,0,1,0,10.49454,174.9919,1274.915029,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
3207,38.72812,-79.01629,78317.51,1,9.637687,1,0,1,1,1,1,1,1,0,0,0,1,6.678303,162.497,1307.120014,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
3208,36.67394,-79.7051,22667.79,1,9.57821,0,1,0,1,0,0,1,0,0,1,0,1,3.212519,139.9349,897.8110864,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
3209,38.8795,-121.1538,66420.62,1,10.15947,0,0,0,0,1,0,0,1,0,0,0,1,2.54348,137.4836,933.5522742,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3210,39.40007,-82.12608,22140.82,0,12.93507,0,1,0,1,0,1,1,1,0,0,0,1,6.976028,117.5152,867.4232348,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
3211,32.54153,-86.3256,41877.51,1,12.9092,0,0,0,0,0,1,0,1,1,1,0,1,5.288444,144.9889,1399.307542,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3212,40.10398,-92.40659,17768.57,1,3.093082,1,1,0,1,0,1,0,1,1,1,0,0,1.832601,132.5127,620.1308589,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
