,Tenure,Bandwidth_GB_Year,Churn,OnlineBackup,DeviceProtection,Area_Rural,Area_Suburban,Area_Urban,Contract_MonthToMonth,Contract_OneYear,Contract_TwoYear
2562,18.81683,1907.20649,0,1,0,0,0,1,0,0,1
2563,18.01018,1686.417922,0,1,0,0,0,1,0,0,1
2564,5.014012,1501.093332,1,1,0,0,0,1,0,1,0
2565,9.817033,954.2700173,0,0,1,0,0,1,0,0,1
2566,7.437784,1170.676993,1,1,0,0,1,0,1,0,0
2567,1.280324,436.2297665,0,0,0,1,0,0,0,0,1
2568,13.43811,1965.462483,1,0,1,0,1,0,1,0,0
2569,3.765838,494.8412692,0,1,0,0,1,0,1,0,0
2570,12.50419,1636.48816,0,1,0,1,0,0,0,1,0
2571,1.798433,528.989098,0,0,0,1,0,0,0,0,1
2572,7.35817,961.4048126,0,1,0,0,0,1,1,0,0
2573,7.744129,720.6519058,1,1,0,0,0,1,1,0,0
2574,16.79677,1820.926895,0,1,0,0,0,1,0,1,0
2575,1.311693,530.0519539,0,0,0,1,0,0,0,0,1
2576,6.960522,1466.444336,1,0,1,0,1,0,1,0,0
2577,5.525134,1288.15613,1,1,1,0,1,0,1,0,0
2578,10.29048,1815.26546,1,1,1,1,0,0,1,0,0
2579,18.32904,2206.253895,0,1,0,0,1,0,0,1,0
2580,1.794202,917.029715,1,0,1,0,0,1,0,1,0
2581,16.38978,2095.926619,0,1,1,1,0,0,0,1,0
2582,22.34478,2231.25397,0,0,0,1,0,0,1,0,0
2583,12.91538,1524.881001,1,1,0,0,0,1,1,0,0
2584,11.59627,1929.992785,1,0,0,0,0,1,1,0,0
2585,15.2121,1508.478673,0,1,0,0,1,0,0,1,0
2586,3.771607,1117.284921,1,0,1,1,0,0,1,0,0
2587,11.64744,1381.77131,0,0,1,0,0,1,0,0,1
2588,25.72493,2354.102724,0,0,1,0,0,1,0,1,0
2589,1.393262,722.2139832,1,0,0,1,0,0,0,1,0
2590,12.173,1619.686288,1,0,0,0,1,0,1,0,0
2591,8.909806,1342.337702,0,0,0,0,0,1,0,1,0
2592,10.48608,874.0562063,0,0,0,0,1,0,1,0,0
2593,19.26465,2203.565459,0,0,0,0,0,1,1,0,0
2594,6.24751,986.8685971,1,0,0,0,1,0,1,0,0
2595,9.063713,1031.540479,0,0,1,0,0,1,0,1,0
2596,10.02603,1183.503581,1,1,1,0,0,1,1,0,0
2597,28.22989,3068.956506,1,0,1,1,0,0,1,0,0
2598,7.617535,1326.411799,0,1,0,0,1,0,0,0,1
2599,20.58561,2005.474189,0,0,1,1,0,0,0,0,1
2600,12.359,1827.076857,0,1,1,1,0,0,1,0,0
2601,8.437873,923.1400229,0,0,0,1,0,0,0,1,0
2602,14.01692,2099.82555,1,1,1,0,1,0,1,0,0
2603,1.506136,460.5286853,0,1,0,0,0,1,0,1,0
2604,5.457127,1589.753327,1,0,1,1,0,0,0,0,1
2605,4.148103,296.0266799,0,0,1,0,0,1,0,0,1
2606,8.867664,1362.782508,1,0,1,0,0,1,1,0,0
2607,6.663036,1292.032339,1,1,0,1,0,0,1,0,0
2608,1.563383,673.250968,0,0,0,1,0,0,0,0,1
2609,13.75426,1947.058707,1,1,0,0,1,0,1,0,0
2610,2.367066,1136.589804,1,0,1,0,1,0,1,0,0
2611,2.333094,530.0667964,0,0,1,0,1,0,1,0,0
2612,14.86158,1439.925812,0,0,0,0,1,0,1,0,0
2613,1.768753,736.3553892,1,0,0,1,0,0,0,1,0
2614,18.25291,1863.348549,1,1,0,0,0,1,1,0,0
2615,1.275948,476.7850753,0,0,1,0,1,0,1,0,0
2616,29.95876,3119.385384,1,0,0,0,1,0,1,0,0
2617,2.073632,861.7738077,0,0,1,0,0,1,0,1,0
2618,10.49402,1584.241573,0,1,0,1,0,0,0,0,1
2619,6.368504,1756.610979,1,0,1,0,1,0,1,0,0
2620,7.674186,924.1809843,1,1,1,1,0,0,1,0,0
2621,16.75789,2080.564441,0,0,1,0,0,1,0,1,0
2622,8.473966,1208.504726,0,0,0,0,1,0,1,0,0
2623,30.82191,3042.656083,0,0,1,0,1,0,1,0,0
2624,7.8432,935.4475784,1,0,0,1,0,0,1,0,0
2625,8.03514,798.0189824,0,0,0,0,1,0,0,1,0
2626,5.150963,822.9997439,1,0,1,0,1,0,1,0,0
2627,24.2732,2765.521967,1,1,1,1,0,0,1,0,0
2628,9.38517,1461.269401,0,0,1,0,1,0,0,0,1
2629,13.81972,1438.002278,1,0,1,1,0,0,1,0,0
2630,1.37258,680.4074741,1,0,1,0,1,0,0,1,0
2631,1.84687,464.4350832,0,0,1,1,0,0,0,0,1
2632,12.23147,1483.466725,1,1,0,0,0,1,1,0,0
2633,6.554584,831.986868,0,0,0,0,1,0,0,0,1
2634,2.599617,650.0225046,1,0,1,1,0,0,1,0,0
2635,2.827378,965.4344564,1,1,1,0,0,1,1,0,0
2636,16.12971,2275.291432,1,1,1,1,0,0,1,0,0
2637,23.9038,2593.650846,0,0,1,1,0,0,1,0,0
2638,1.73409,428.5644943,0,1,0,0,1,0,1,0,0
2639,17.45182,1759.464436,0,0,1,0,0,1,0,0,1
2640,3.82548,1134.14173,1,1,0,1,0,0,0,0,1
2641,10.00949,1236.291583,0,1,1,0,1,0,0,1,0
2642,15.81095,2126.056803,0,1,1,0,1,0,0,0,1
2643,4.310974,1024.131285,1,0,0,0,1,0,0,1,0
2644,1.200106,336.3711095,1,0,1,0,1,0,1,0,0
2645,1.99818,758.9886777,1,0,1,0,1,0,1,0,0
2646,16.93745,1688.294747,0,1,0,1,0,0,0,0,1
2647,13.05373,1761.265371,1,0,0,0,0,1,1,0,0
2648,3.533323,793.8062657,0,0,1,0,0,1,1,0,0
2649,16.93329,2020.896358,0,0,0,1,0,0,1,0,0
2650,2.888303,296.7260391,0,1,0,0,1,0,0,0,1
2651,6.307859,862.6906733,1,0,0,0,0,1,1,0,0
2652,4.812563,1003.080929,1,1,1,1,0,0,1,0,0
2653,25.10781,2646.099689,0,0,1,0,0,1,1,0,0
2654,10.32034,1525.81124,0,1,0,0,1,0,0,0,1
2655,16.7433,2536.53749,1,0,1,0,0,1,0,0,1
2656,6.652608,1225.184798,0,0,1,0,0,1,0,0,1
2657,6.7064,877.2126863,1,0,0,0,1,0,1,0,0
2658,11.96096,2058.120961,1,0,1,0,1,0,1,0,0
2659,7.900866,1063.793472,1,0,1,0,0,1,1,0,0
2660,4.245295,707.2606071,0,0,0,1,0,0,1,0,0
2661,10.0496,1421.06817,0,1,0,1,0,0,0,0,1
2662,11.46674,1715.911701,0,0,1,1,0,0,1,0,0
2663,4.469398,834.0925038,1,0,1,0,0,1,1,0,0
2664,10.59491,1272.863604,0,1,0,1,0,0,1,0,0
2665,2.82818,1092.512913,1,1,1,1,0,0,1,0,0
2666,6.71156,1200.461726,1,1,1,1,0,0,0,0,1
2667,5.25157,1069.18746,0,0,0,0,1,0,0,1,0
2668,16.4299,1800.326325,0,1,1,0,1,0,1,0,0
2669,7.896371,1725.323883,1,0,1,0,0,1,1,0,0
2670,15.06815,1516.686884,1,0,0,1,0,0,1,0,0
2671,3.700985,924.6142337,1,0,0,0,1,0,1,0,0
2672,17.26451,2082.052634,0,0,0,0,1,0,0,0,1
2673,16.5852,2329.310551,0,1,0,0,1,0,0,1,0
2674,10.81514,1341.508482,0,1,1,1,0,0,0,1,0
2675,4.617824,967.8404944,1,1,1,0,1,0,1,0,0
2676,2.237975,492.0307787,0,1,0,0,1,0,0,0,1
2677,12.14453,1289.426725,0,0,0,1,0,0,1,0,0
2678,23.86996,2609.91314,0,0,0,0,0,1,1,0,0
2679,7.495281,968.8124201,1,1,0,1,0,0,1,0,0
2680,8.756923,964.5339675,0,0,0,0,1,0,1,0,0
2681,5.874949,1406.140722,0,1,1,1,0,0,0,0,1
2682,7.238006,1495.619695,0,1,0,1,0,0,0,0,1
2683,5.449246,1034.133433,0,0,1,0,0,1,1,0,0
2684,5.614074,1108.726166,0,0,0,1,0,0,0,1,0
2685,4.534721,761.9139877,0,1,0,0,1,0,0,1,0
2686,10.06395,1686.732783,1,0,1,1,0,0,0,0,1
2687,22.12945,2047.373281,0,0,0,0,1,0,0,1,0
2688,15.51392,1244.129071,0,0,0,1,0,0,0,1,0
2689,4.526424,1395.575443,1,1,1,0,1,0,0,0,1
2690,6.183692,981.2775952,1,1,1,0,0,1,1,0,0
2691,17.27999,2074.948906,1,1,1,0,0,1,1,0,0
2692,3.628867,601.2192303,0,1,1,0,0,1,0,1,0
2693,4.888977,532.1499344,0,1,0,0,0,1,1,0,0
2694,4.431604,542.7248776,0,0,0,1,0,0,1,0,0
2695,8.377189,1133.808688,0,0,0,1,0,0,0,1,0
2696,21.09953,2540.062525,1,0,1,1,0,0,1,0,0
2697,1.989684,714.7114049,1,1,1,0,1,0,0,1,0
2698,17.55759,2258.203171,1,0,1,0,1,0,1,0,0
2699,10.55294,1119.402193,0,1,0,1,0,0,0,0,1
2700,8.436679,1214.354546,1,1,0,1,0,0,1,0,0
2701,15.2198,1429.845787,1,0,0,1,0,0,1,0,0
2702,9.436909,1150.114958,1,0,0,1,0,0,1,0,0
2703,13.50244,1544.180199,1,0,1,0,1,0,1,0,0
2704,1.717359,944.8425929,1,1,1,0,0,1,0,1,0
2705,2.199825,518.7305953,1,0,0,0,1,0,1,0,0
2706,1.387769,617.6429974,1,1,0,0,0,1,1,0,0
2707,10.39542,1581.59431,1,0,1,0,1,0,0,1,0
2708,9.026366,1146.502548,1,1,1,1,0,0,1,0,0
2709,1.500082,155.5067148,0,0,1,0,1,0,0,0,1
2710,4.243723,1021.747631,1,0,1,1,0,0,1,0,0
2711,1.736879,374.332233,1,0,0,0,0,1,1,0,0
2712,7.359812,1170.830123,1,0,1,0,1,0,0,1,0
2713,9.328119,1667.732624,1,1,1,0,1,0,1,0,0
2714,17.98715,2047.681612,0,1,1,0,1,0,0,0,1
2715,25.68869,2790.931185,0,1,1,0,0,1,1,0,0
2716,16.21818,1620.352713,0,1,0,1,0,0,0,0,1
2717,9.499599,1193.771492,0,1,0,1,0,0,0,0,1
2718,1.13143,730.8534585,1,1,1,1,0,0,1,0,0
2719,6.472433,1176.899402,1,1,1,0,1,0,1,0,0
2720,3.155929,1076.138741,0,0,0,0,0,1,0,1,0
2721,11.88503,868.8224639,0,0,0,1,0,0,0,0,1
2722,4.448953,977.9373731,0,1,1,0,0,1,0,1,0
2723,8.962034,1245.735579,1,0,1,0,0,1,0,1,0
2724,1.796113,1042.042108,1,1,0,1,0,0,0,1,0
2725,2.972634,438.8374341,1,0,0,0,1,0,1,0,0
2726,10.22422,2017.913692,1,1,1,0,1,0,1,0,0
2727,7.650642,1197.872957,0,0,1,1,0,0,1,0,0
2728,2.945436,922.2317794,1,1,0,0,1,0,0,1,0
2729,5.294527,723.6126048,0,1,1,0,0,1,0,1,0
2730,6.128314,909.0225293,0,0,0,0,0,1,0,1,0
2731,4.213099,839.1770355,0,1,0,0,1,0,0,0,1
2732,11.16116,1262.191241,0,1,1,0,0,1,0,0,1
2733,23.22012,2884.562817,0,1,1,0,1,0,0,0,1
2734,13.81356,1438.080654,0,0,0,0,0,1,0,0,1
2735,7.923777,807.0176026,1,0,0,0,0,1,1,0,0
2736,1.992273,818.8755109,0,0,0,1,0,0,0,0,1
2737,14.60084,1738.296024,0,0,0,1,0,0,0,0,1
2738,6.512117,1107.738951,1,1,0,0,1,0,0,1,0
2739,16.15139,1696.96925,1,0,1,1,0,0,1,0,0
2740,8.257765,825.6485531,1,0,0,0,1,0,1,0,0
2741,7.193929,1087.358783,1,0,0,0,1,0,0,0,1
2742,8.527084,1322.914498,1,0,1,0,1,0,0,0,1
2743,11.84082,1318.102379,0,0,0,0,1,0,0,0,1
2744,3.660516,998.0643375,1,0,1,1,0,0,0,1,0
2745,12.22942,1718.405985,1,0,0,0,0,1,0,1,0
2746,16.57284,1836.91871,0,1,1,0,0,1,0,1,0
2747,15.80736,2083.424243,1,1,1,0,0,1,1,0,0
2748,8.295192,1332.732935,0,1,0,0,0,1,0,0,1
2749,11.38275,1636.428296,1,0,1,0,0,1,1,0,0
2750,6.780515,1158.10468,1,0,1,0,1,0,1,0,0
2751,8.27839,1169.714886,1,0,0,1,0,0,1,0,0
2752,9.151288,1369.012136,1,1,0,0,1,0,0,1,0
2753,1.835564,387.3140839,0,0,0,1,0,0,0,0,1
2754,10.44767,1810.906541,0,0,0,1,0,0,0,0,1
2755,8.612474,1425.150573,1,0,0,0,0,1,1,0,0
2756,3.122125,631.6069096,0,1,1,0,1,0,0,1,0
2757,10.49269,1601.994832,1,0,1,0,1,0,1,0,0
2758,5.679237,895.0975786,1,0,1,0,0,1,1,0,0
2759,1.050155,223.4765826,0,0,0,0,0,1,1,0,0
2760,10.68972,1221.300132,1,0,0,0,1,0,1,0,0
2761,2.210399,731.2638925,0,1,1,0,0,1,0,0,1
2762,18.2103,2150.497966,1,0,0,1,0,0,1,0,0
2763,13.09427,1732.048832,1,1,0,0,1,0,1,0,0
2764,1.201025,540.3210772,1,1,1,0,0,1,1,0,0
2765,6.246939,904.6029537,0,0,0,1,0,0,0,0,1
2766,4.600047,649.075085,1,0,0,1,0,0,1,0,0
2767,9.30555,1204.289565,1,1,1,1,0,0,1,0,0
2768,18.55263,2274.334534,1,1,0,0,0,1,1,0,0
2769,13.12228,1711.957507,0,0,0,0,0,1,1,0,0
2770,10.51089,1287.261282,0,0,0,1,0,0,0,0,1
2771,12.81579,1813.141473,1,1,0,1,0,0,1,0,0
2772,11.16354,1326.083123,0,1,0,0,0,1,1,0,0
2773,12.01983,2037.009094,0,0,1,0,0,1,0,1,0
2774,6.021823,663.9805561,0,1,0,1,0,0,1,0,0
2775,23.99384,2615.909854,0,0,0,0,1,0,0,1,0
2776,8.100668,1598.041286,1,1,0,1,0,0,1,0,0
2777,18.47356,2030.890872,0,0,0,1,0,0,1,0,0
2778,14.62117,1595.672481,0,0,1,0,1,0,0,1,0
2779,12.95415,1461.63528,0,0,0,1,0,0,0,1,0
2780,3.588245,452.390983,0,0,0,1,0,0,0,0,1
2781,14.36866,1594.517874,0,1,1,1,0,0,0,0,1
2782,6.30655,1165.890091,1,1,1,0,0,1,1,0,0
2783,18.94429,2087.462333,0,1,0,1,0,0,1,0,0
2784,3.474901,733.0960018,0,1,1,0,0,1,1,0,0
2785,3.341126,694.2731917,1,1,1,0,0,1,1,0,0
2786,4.761845,1290.636519,0,0,0,0,0,1,1,0,0
2787,20.22924,2166.207365,0,1,0,0,0,1,0,0,1
2788,6.487048,655.1704765,0,1,0,1,0,0,0,0,1
2789,20.32585,1989.74777,0,0,1,1,0,0,0,0,1
2790,12.24637,1795.595369,1,1,0,0,0,1,0,1,0
2791,14.63647,2210.449566,1,0,1,0,1,0,1,0,0
2792,4.833414,673.8697136,0,1,0,1,0,0,1,0,0
2793,5.705638,602.0049206,0,0,0,1,0,0,1,0,0
2794,12.55315,1357.88248,1,1,0,1,0,0,1,0,0
2795,1.059865,380.7812664,1,0,1,0,1,0,1,0,0
2796,13.47613,1838.415776,1,1,1,0,0,1,1,0,0
2797,9.887746,991.6943982,0,1,0,0,0,1,0,1,0
2798,6.853152,1313.391104,0,1,0,1,0,0,0,1,0
2799,2.213342,1018.286618,1,0,1,1,0,0,1,0,0
2800,5.954975,1069.152457,1,0,0,0,0,1,0,0,1
2801,8.316193,921.8193418,1,0,1,1,0,0,1,0,0
2802,8.081086,1387.096942,0,1,1,0,0,1,0,1,0
2803,5.000016,1481.311788,1,0,0,0,1,0,0,0,1
2804,3.469341,1376.444987,1,0,0,0,0,1,0,0,1
2805,7.874579,1215.186143,1,0,0,0,0,1,0,0,1
2806,11.70115,1131.849487,0,0,1,1,0,0,0,1,0
2807,3.890319,993.4525617,1,0,1,0,1,0,1,0,0
2808,14.7867,1404.351494,0,0,0,0,0,1,1,0,0
2809,11.71559,1283.330518,1,0,0,0,1,0,1,0,0
2810,4.995373,1186.556596,1,1,0,1,0,0,0,0,1
2811,11.56278,1325.414246,0,1,0,1,0,0,0,1,0
2812,18.7404,1864.692477,1,0,0,0,1,0,1,0,0
2813,8.479465,1078.756333,0,1,1,1,0,0,0,1,0
2814,13.03957,1501.37548,0,1,1,1,0,0,0,1,0
2815,4.99913,945.3922235,0,1,0,0,1,0,0,0,1
2816,2.108436,702.1831409,1,1,0,1,0,0,1,0,0
2817,4.848049,458.1425479,0,1,0,0,0,1,1,0,0
2818,14.06379,1271.791514,0,0,1,1,0,0,0,1,0
2819,12.67943,1829.634417,1,0,1,1,0,0,0,1,0
2820,11.2075,1977.058574,1,0,1,1,0,0,1,0,0
2821,7.837878,1152.27854,0,1,0,1,0,0,1,0,0
2822,4.845811,1057.31768,1,0,1,0,1,0,1,0,0
2823,3.852241,670.3465702,0,0,0,0,1,0,0,0,1
2824,11.55831,1538.887965,1,1,0,1,0,0,1,0,0
2825,5.389466,1322.429941,0,1,0,1,0,0,0,0,1
2826,10.93329,1167.924948,0,0,0,0,1,0,1,0,0
2827,8.259716,1380.765825,1,0,1,1,0,0,0,0,1
2828,3.157767,675.3184526,1,1,0,0,1,0,0,0,1
2829,2.185047,472.1439723,1,0,0,1,0,0,1,0,0
2830,4.612442,1114.048401,1,0,1,1,0,0,1,0,0
2831,10.75614,962.301603,0,0,0,1,0,0,1,0,0
2832,14.37481,1593.966861,0,1,0,1,0,0,1,0,0
2833,5.447689,885.0263451,0,1,0,0,0,1,0,1,0
2834,12.29962,1418.813901,1,0,1,0,1,0,1,0,0
2835,12.57563,1185.107111,0,0,1,1,0,0,1,0,0
2836,7.606099,1072.186545,0,1,0,0,0,1,0,0,1
2837,6.79324,1161.691491,1,0,0,1,0,0,1,0,0
2838,4.753084,1206.589518,0,1,1,0,0,1,0,0,1
2839,21.0878,2588.430434,0,0,1,0,0,1,0,1,0
2840,15.33274,1983.300598,1,1,0,0,1,0,1,0,0
2841,11.47008,1323.764927,0,0,0,0,0,1,0,1,0
2842,3.631024,463.9097938,0,0,0,0,0,1,1,0,0
2843,27.0293,2794.920011,1,0,0,1,0,0,1,0,0
2844,13.21554,2181.086069,1,0,0,1,0,0,1,0,0
2845,15.97096,1993.401196,1,0,1,0,0,1,1,0,0
2846,8.0239,867.8924387,0,0,0,0,1,0,1,0,0
2847,5.448172,1540.445045,1,1,0,1,0,0,1,0,0
2848,8.306218,1064.595704,0,0,1,1,0,0,0,1,0
2849,3.600682,935.8715835,1,0,0,0,1,0,0,1,0
2850,4.459993,1014.955092,1,0,0,0,1,0,1,0,0
2851,11.40421,1603.711289,0,1,1,0,0,1,0,0,1
2852,12.86853,1580.727843,1,1,0,0,1,0,1,0,0
2853,9.546909,1264.373724,0,1,0,0,0,1,0,0,1
2854,4.424083,1151.054935,1,1,0,1,0,0,1,0,0
2855,1.462471,447.1773574,1,0,0,1,0,0,0,1,0
2856,9.952476,1301.393401,1,1,1,0,0,1,1,0,0
2857,1.133367,1227.924743,0,1,0,0,1,0,0,1,0
2858,14.40435,2060.606368,1,0,1,1,0,0,1,0,0
2859,4.300397,752.2906635,1,0,1,0,1,0,1,0,0
2860,8.36006,1432.224687,1,1,0,1,0,0,1,0,0
2861,9.693608,1607.273001,1,0,0,0,1,0,1,0,0
2862,8.24734,1667.506374,0,0,0,0,1,0,0,0,1
2863,10.8754,1837.760704,1,1,0,0,1,0,1,0,0
2864,6.067975,722.5123131,1,1,1,0,1,0,1,0,0
2865,5.602813,756.3419475,0,0,0,0,0,1,1,0,0
2866,9.938487,1240.679237,0,1,1,0,0,1,0,1,0
2867,13.96391,1745.07852,1,0,0,1,0,0,0,0,1
2868,9.841833,1276.902314,0,1,0,0,0,1,0,1,0
2869,5.129029,794.1801028,0,0,1,0,0,1,0,1,0
2870,3.612294,1195.475034,0,0,0,1,0,0,0,1,0
2871,9.430096,1215.994181,0,1,0,1,0,0,0,1,0
2872,6.699323,939.6683701,0,0,0,0,1,0,0,0,1
2873,6.895966,1063.884067,0,0,1,0,1,0,0,1,0
2874,16.56847,2528.759994,1,1,1,1,0,0,0,0,1
2875,16.71459,1844.526573,0,0,0,1,0,0,0,1,0
2876,16.48485,1952.410832,1,0,0,0,0,1,1,0,0
2877,2.458795,1076.991137,0,1,0,0,0,1,1,0,0
2878,6.6307,765.1823242,0,0,0,0,1,0,1,0,0
2879,11.52687,1498.93018,0,0,0,1,0,0,1,0,0
2880,2.984004,1091.509603,0,0,1,0,0,1,0,0,1
2881,4.646695,1658.402714,1,1,1,0,1,0,0,0,1
2882,22.24529,2004.460047,0,0,1,0,1,0,0,0,1
2883,14.89363,1520.458929,0,0,1,0,1,0,1,0,0
2884,6.140643,924.5326675,0,1,0,0,1,0,0,0,1
2885,19.6274,1756.84915,0,0,1,0,1,0,1,0,0
2886,13.49323,1406.307337,0,0,1,0,1,0,0,0,1
2887,12.69289,1398.161322,0,0,0,1,0,0,1,0,0
2888,18.58829,2192.448535,0,0,0,0,1,0,0,1,0
2889,14.34935,1750.253059,1,0,1,0,1,0,1,0,0
2890,7.881289,1303.89059,1,0,1,0,1,0,1,0,0
2891,4.63962,1439.765003,1,0,0,1,0,0,0,1,0
2892,10.76391,1410.343155,0,1,0,1,0,0,0,0,1
2893,12.47148,1103.016586,0,0,0,1,0,0,0,0,1
2894,8.387102,1282.323667,0,1,1,0,1,0,0,1,0
2895,12.89076,1548.154792,1,1,1,1,0,0,1,0,0
2896,6.726078,1212.659466,1,1,0,1,0,0,1,0,0
2897,14.72164,1488.056133,0,0,1,1,0,0,0,1,0
2898,6.915354,1137.782472,1,1,1,1,0,0,0,0,1
2899,12.23126,1393.130581,1,1,0,0,0,1,0,0,1
2900,11.26136,1263.915496,0,0,1,1,0,0,1,0,0
2901,9.448434,1489.056859,1,0,1,1,0,0,1,0,0
2902,21.25517,2320.769374,0,1,1,0,1,0,1,0,0
2903,7.467093,1254.859385,1,1,1,0,1,0,1,0,0
2904,5.669803,1104.543998,0,0,0,1,0,0,1,0,0
2905,13.09678,1596.175795,0,1,1,0,1,0,1,0,0
2906,6.224413,764.0244287,0,0,0,1,0,0,0,1,0
2907,16.25655,1722.032536,0,1,0,0,1,0,0,1,0
2908,10.74959,1493.782205,1,0,0,0,0,1,1,0,0
2909,16.42222,1962.047024,0,1,1,0,1,0,0,0,1
2910,5.585075,768.7084381,0,1,1,0,1,0,1,0,0
2911,3.583025,719.7798137,0,1,0,1,0,0,1,0,0
2912,10.48284,1308.7086,1,1,0,0,1,0,1,0,0
2913,2.457741,709.6900125,1,0,0,0,0,1,1,0,0
2914,5.006746,1221.36675,1,1,0,0,0,1,1,0,0
2915,17.53363,2517.584249,1,1,1,0,0,1,1,0,0
2916,11.9781,1704.872057,0,1,1,0,1,0,0,1,0
2917,21.06329,1932.26875,0,0,1,0,0,1,1,0,0
2918,9.453234,1174.54568,0,0,0,1,0,0,1,0,0
2919,3.109148,581.9611419,0,1,1,1,0,0,0,1,0
2920,16.93921,1810.474782,0,1,0,0,1,0,0,0,1
2921,10.16511,1821.752133,0,1,0,0,0,1,0,0,1
2922,2.598272,917.5571323,0,1,0,0,1,0,1,0,0
2923,1.717806,863.6296514,0,1,0,1,0,0,0,1,0
2924,2.224742,948.6927365,0,1,1,0,1,0,0,0,1
2925,10.7668,1412.381474,1,0,1,0,0,1,1,0,0
2926,4.847252,946.5642973,1,1,1,0,0,1,1,0,0
2927,11.16076,1663.235204,0,0,0,1,0,0,1,0,0
2928,1.200249,860.4509841,0,1,1,1,0,0,0,1,0
2929,21.53238,2380.995294,0,1,1,0,1,0,0,1,0
2930,5.656086,859.2099751,1,1,1,1,0,0,1,0,0
2931,8.840599,1209.038145,1,0,0,0,1,0,1,0,0
2932,22.38582,2149.727449,0,0,1,1,0,0,1,0,0
2933,9.417302,1860.127661,1,0,1,0,1,0,1,0,0
2934,4.278907,822.5599233,0,0,0,0,1,0,1,0,0
2935,4.799511,792.3707277,0,1,1,0,0,1,0,1,0
2936,32.97693,3035.613983,1,0,1,1,0,0,1,0,0
2937,12.05316,1875.734695,0,0,1,0,0,1,0,1,0
2938,3.294082,577.1681107,0,0,1,0,1,0,0,0,1
2939,7.129721,905.0282527,0,0,0,1,0,0,1,0,0
2940,15.23335,1752.536989,0,0,1,1,0,0,0,0,1
2941,4.273105,678.2257258,0,1,0,0,0,1,1,0,0
2942,13.19046,1908.654798,0,1,1,1,0,0,0,1,0
2943,10.91353,1163.07255,0,1,1,0,1,0,1,0,0
2944,10.3362,1776.804483,1,1,0,0,0,1,1,0,0
2945,12.24574,1822.961538,1,0,1,0,0,1,0,1,0
2946,13.62126,1599.005155,0,1,0,0,1,0,0,0,1
2947,12.73029,1705.874036,0,0,1,1,0,0,0,1,0
2948,8.681614,1501.794265,0,1,1,1,0,0,0,1,0
2949,15.38202,1414.219141,0,0,0,1,0,0,0,0,1
2950,7.513611,797.0949032,0,1,0,1,0,0,0,0,1
2951,11.05993,1567.299499,1,1,0,0,1,0,0,0,1
2952,6.611955,901.8396595,0,0,0,0,1,0,1,0,0
2953,9.040057,1380.469032,0,1,1,0,1,0,0,1,0
2954,25.11299,2275.551071,0,0,1,1,0,0,0,1,0
2955,16.12811,2138.11032,0,1,1,1,0,0,0,1,0
2956,7.845114,1305.921354,0,1,0,0,1,0,1,0,0
2957,7.773669,888.4950848,0,0,1,1,0,0,1,0,0
2958,10.92196,1256.45775,0,1,1,0,1,0,1,0,0
2959,8.259385,1262.417547,1,1,1,0,0,1,1,0,0
2960,10.41798,1574.707587,0,1,0,0,0,1,0,0,1
2961,9.561875,1108.368947,0,0,0,0,1,0,1,0,0
2962,5.464488,812.928535,1,0,1,0,0,1,1,0,0
2963,5.966695,901.932094,0,0,0,0,0,1,0,0,1
2964,4.899911,756.9340947,0,1,0,0,1,0,0,1,0
2965,11.16749,1651.037252,0,1,0,0,1,0,1,0,0
2966,13.16571,2052.656051,1,1,0,0,1,0,1,0,0
2967,6.249599,1114.196033,0,1,1,0,1,0,0,1,0
2968,4.367739,924.895642,0,0,1,1,0,0,0,0,1
2969,12.78697,1294.950837,0,0,1,0,1,0,1,0,0
2970,6.842584,1209.707399,0,0,0,0,0,1,0,1,0
2971,1.450219,877.1087708,1,1,1,1,0,0,0,1,0
2972,10.29318,1207.830056,0,0,1,1,0,0,0,1,0
2973,3.326476,505.5009987,1,0,0,0,0,1,1,0,0
2974,13.8101,1636.905029,0,0,1,1,0,0,0,0,1
2975,6.039499,1180.763502,0,0,0,0,1,0,0,0,1
2976,10.11079,1010.291341,0,1,0,1,0,0,1,0,0
2977,11.17999,1168.630192,0,0,1,1,0,0,0,1,0
2978,8.509962,848.1445109,0,0,1,1,0,0,1,0,0
2979,1.602966,792.9175185,0,0,1,0,1,0,0,0,1
2980,2.117403,885.4473166,1,0,1,0,0,1,1,0,0
2981,2.251237,1389.833754,1,0,1,1,0,0,0,1,0
2982,2.089917,900.0678019,1,1,0,1,0,0,1,0,0
2983,10.94284,1423.721197,1,0,1,1,0,0,1,0,0
2984,15.39419,1911.199623,1,0,0,0,0,1,1,0,0
2985,17.25514,1967.228079,0,0,1,0,1,0,1,0,0
2986,9.349103,1087.694968,1,0,1,1,0,0,1,0,0
2987,15.04337,1851.332322,1,0,1,0,0,1,1,0,0
2988,7.066142,576.1637573,0,0,0,0,1,0,1,0,0
2989,4.327078,779.2981636,1,0,1,0,0,1,1,0,0
2990,9.25677,1318.670361,0,1,1,0,1,0,1,0,0
2991,5.526815,1233.655272,0,0,0,1,0,0,1,0,0
2992,2.080255,830.8201063,1,1,0,1,0,0,1,0,0
2993,13.44855,1927.327764,1,0,0,1,0,0,1,0,0
2994,2.847117,1075.372195,1,1,1,0,0,1,1,0,0
2995,10.72393,1934.182617,1,0,0,0,1,0,1,0,0
2996,2.1782,1059.664803,1,0,0,0,0,1,1,0,0
